point	Offense	Defense
39	12	
39	49	
39	8	
39	49	
39	14	
39	47	
39	8	
39	47	
39	98	
39	47	
39	49	
39	13	
39	8	
39	98	
39	14G	
40		45P
40	1pu	
40	6	
40	27	
40	6	
40	3	
40	16	
40	24	
40	27	
40	16G	
41		42P
41	12pu	
41	47	
41	12	
41	49	
41		42D
41		29
41		18
41		29
41		18
41		42
41		7
41		29
41		14
41		42
41		22
41		44G
42		98P
42	12pu	
42	1	
42	45	
42		98D
42		7pu
42		98
42		7
42	45pu	98F
42	12pu	
42	1	
42	14	
42	12	
42	1	
42	6	
42	78	
42	6	
42		42pu
42		29
42		98
42		29
42		7
42		10
42		22
42		7
42		98G
43		42P
43	47pu	
43	11	
43	47	
43	11	
43	25	
43	90	
43	25	
43	46	
43	11	
43	13	
43	25	
43	90G	
44		41P
44	6pu	
44	0	
44	3	
44	24G	
45		42P
45	90pu	
45	11	
45	25	
45	11	
45	46	
45	90	
45	13	
45	10	
45	46G	
46		41P
46	0pu	
46	27	
46	24	
46	3	
46		32pu
46		41
46		1
46		88G
47		41P
47	1pu	
47	6	
47	1	
47	0	
47	1	
47	0	
47	60	
47	0	
47		45pu
47	60D	
47	0to	
47	27pu	
47	18	66F
47	29G	
48		98P
48	49pu	
48	47	
48	49	
48	47	
48	6	
48	40	
48	47	
48	46	
48	47	
48	78	
48		29pu
48		98
48		29
48		4
48		29
48		18td
48	49pu	
48		4d
48		29pu
48		98
48		29
48		98
48		29
