period	point	event	pl_team	pl_pnum	pl_code	poss_team
3	25	40	vanNH	21	A	vanNH
3	25	41	vanNH	22	G	vanNH
3	26	1	vanNH	33	P	seaRM
3	26	2	seaRM	00	PU	seaRM
3	26	3	seaRM	1		seaRM
3	26	4	seaRM	77		seaRM
3	26	5	seaRM	17		seaRM
3	26	6	seaRM	8		seaRM
3	26	7	seaRM	00		seaRM
3	26	8	seaRM	6		seaRM
3	26	9	vanNH	81	PU	vanNH
3	26	10	vanNH	18		vanNH
3	26	11	vanNH	13		vanNH
3	26	12	vanNH	14	A	vanNH
3	26	13	vanNH	37	LG	vanNH
3	27	1	vanNH	8	P	seaRM
3	27	2	seaRM	29	PU	seaRM
3	27	3	seaRM	14		seaRM
3	27	4	seaRM	29		seaRM
3	27	5	seaRM	4		seaRM
3	27	6	seaRM	29		seaRM
3	27	7	seaRM	23		seaRM
3	27	8	vanNH	24	PU	vanNH
3	27	9	vanNH	4		vanNH
3	27	10	vanNH	8		vanNH
3	27	11	vanNH	24		vanNH
3	27	12	vanNH	31		vanNH
3	27	13	vanNH	8	A	vanNH
3	27	14	vanNH	4	G	vanNH
3	28	1	vanNH	33	P	seaRM
3	28	2	seaRM	17	PU	seaRM
3	28	3	seaRM	1		seaRM
3	28	4	seaRM	17		seaRM
3	28	5	vanNH	49	PU	vanNH
3	28	6	vanNH	37	A	vanNH
3	28	7	vanNH	7	G	vanNH
3	29	1	vanNH	33	P	seaRM
3	29	2	seaRM	00	PU	seaRM
3	29	3	seaRM	1		seaRM
3	29	4	seaRM	00		seaRM
3	29	5	seaRM	14		seaRM
3	29	6	vanNH	14	SO	seaRM
3	29	7	vanNH	8	SI	seaRM
3	29	8	seaRM	00		seaRM
3	29	9	seaRM	14		seaRM
3	29	10	seaRM	1		seaRM
3	29	11	seaRM	17		seaRM
3	29	12	seaRM	8		seaRM
3	29	13	seaRM	77		seaRM
3	29	14	seaRM	8		seaRM
3	29	15	seaRM	1		seaRM
3	29	16	seaRM	17		seaRM
3	29	17	seaRM	14	A	seaRM
3	29	18	seaRM	51	G	seaRM
4	30	1	vanNH	8	OBP	seaRM
4	30	2	seaRM	29	PU	seaRM
4	30	3	seaRM	18		seaRM
4	30	4	seaRM	29	TD	seaRM
4	30	5	vanNH	31	PU	vanNH
4	30	6	vanNH	45		vanNH
4	30	7	vanNH	27		vanNH
4	30	8	vanNH	45	A	vanNH
4	30	9	vanNH	4	G	vanNH
4	31	1	vanNH	8	P	seaRM
4	31	2	seaRM	00	PU	seaRM
4	31	3	seaRM	1		seaRM
4	31	4	seaRM	14		seaRM
4	31	5	seaRM	17		seaRM
4	31	6	seaRM	14		seaRM
4	31	7	seaRM	8		seaRM
4	31	8	seaRM	1		seaRM
4	31	9	seaRM	77		seaRM
4	31	10	seaRM	14		seaRM
4	31	11	seaRM	00		seaRM
4	31	12	seaRM	51		seaRM
4	31	13	seaRM	77	A	seaRM
4	31	14	seaRM	1	G	seaRM
4	32	1	seaRM	29	P	vanNH
4	32	2	vanNH	91	PU	vanNH
4	32	3	vanNH	98		vanNH
4	32	4	vanNH	5		vanNH
4	32	5	vanNH	10		vanNH
4	32	6	vanNH	91		vanNH
4	32	7	seaRM	15	D	vanNH
4	32	8	seaRM	29	PU	seaRM
4	32	9	seaRM	23		seaRM
4	32	10	vanNH	91	D	seaRM
4	32	11	vanNH	91	PU	vanNH
4	32	12	vanNH	89		vanNH
4	32	13	vanNH	10		vanNH
4	32	14	vanNH	5		vanNH
4	32	15	vanNH	72	LA	vanNH
4	32	16	vanNH	98	G	vanNH
4	33	1	vanNH	33	P	seaRM
4	33	2	seaRM	1	PU	seaRM
4	33	3	seaRM	17		seaRM
4	33	4	seaRM	1		seaRM
4	33	5	seaRM	00		seaRM
4	33	6	seaRM	1		seaRM
4	33	7	seaRM	17		seaRM
4	33	8	seaRM	14		seaRM
4	33	9	seaRM	17		seaRM
4	33	10	vanNH	13	D	seaRM
4	33	11	vanNH	18	PU	vanNH
4	33	12	vanNH	33		vanNH
4	33	13	vanNH	81		vanNH
4	33	14	vanNH	49		vanNH
4	33	15	vanNH	18	A	vanNH
4	33	16	vanNH	13	G	vanNH
4	34	1	vanNH	8	P	seaRM
4	34	2	seaRM	00	PU	seaRM
4	34	3	seaRM	29		seaRM
4	34	4	seaRM	18		seaRM
4	34	5	seaRM	29		seaRM
4	34	6	vanNH	24	PU	vanNH
4	34	7	vanNH	45		vanNH
4	34	8	vanNH	24		vanNH
4	34	9	vanNH	8		vanNH
4	34	10	vanNH	31		vanNH
4	34	11	vanNH	8		vanNH
4	34	12	vanNH	45		vanNH
4	34	13	vanNH	8		vanNH
4	34	14	vanNH	27		vanNH
4	34	15	vanNH	8		vanNH
4	34	16	vanNH	27		vanNH
4	34	17	vanNH	31	A	vanNH
4	34	18	vanNH	4	G	vanNH
4	35	1	vanNH	33	P	seaRM
4	35	2	seaRM	29	PU	seaRM
4	35	3	seaRM	10		seaRM
4	35	4	seaRM	4		seaRM
4	35	5	seaRM	23		seaRM
4	35	6	seaRM	29		seaRM
4	35	7	seaRM	8		seaRM
4	35	8	seaRM	4		seaRM
4	35	9	seaRM	10		seaRM
4	35	10	vanNH	18	PU	vanNH
4	35	11	vanNH	33	LA	vanNH
4	35	12	vanNH	13	G	vanNH
4	36	1	vanNH	8	P	seaRM
4	36	2	seaRM	14	PU	seaRM
4	36	3	seaRM	1		seaRM
4	36	4	seaRM	14		seaRM
4	36	5	seaRM	17		seaRM
4	36	6	seaRM	1		seaRM
4	36	7	vanNH	8	D	seaRM
4	36	8	vanNH	4		vanNH
4	36	9	vanNH	8		vanNH
4	36	10	vanNH	24		vanNH
4	36	11	vanNH	27		vanNH
4	36	12	vanNH	45		vanNH
4	36	13	vanNH	24		vanNH
4	36	14	vanNH	27	TD	vanNH
4	36	15	seaRM	14	PU	seaRM
4	36	16	seaRM	31		seaRM
4	36	17	seaRM	14		seaRM
4	36	18	seaRM	23		seaRM
4	36	19	seaRM	77		seaRM
4	36	20	seaRM	14		seaRM
4	36	21	vanNH	45	PU	vanNH
4	36	22	vanNH	27		vanNH
4	36	23	vanNH	45	A	vanNH
4	36	24	vanNH	11	G	vanNH
4	37	1	vanNH	33	P	seaRM
4	37	2	seaRM	29	PU	seaRM
4	37	3	seaRM	10		seaRM
4	37	4	seaRM	29		seaRM
4	37	5	seaRM	18		seaRM
4	37	6	seaRM	29		seaRM
4	37	7	seaRM	18		seaRM
4	37	8	seaRM	31		seaRM
4	37	9	vanNH	49	PU	vanNH
4	37	10	vanNH	18	L	vanNH
4	37	11	seaRM	4	D	vanNH
4	37	12	seaRM	29	PU	seaRM
4	37	13	seaRM	31		seaRM
4	37	14	seaRM	15		seaRM
4	37	15	seaRM	31		seaRM
4	37	16	seaRM	29		seaRM
4	37	17	vanNH	49	SO	seaRM
4	37	18	vanNH	5	SI	seaRM
4	37	19	seaRM	4		seaRM
4	37	20	seaRM	29		seaRM
4	37	21	seaRM	24		seaRM
4	37	22	seaRM	29	A	seaRM
4	37	23	seaRM	31	LG	seaRM
4	38	1	seaRM	29	P	vanNH
4	38	2	vanNH	5	PU	vanNH
4	38	3	vanNH	91		vanNH
4	38	4	vanNH	5		vanNH
4	38	5	vanNH	22		vanNH
4	38	6	vanNH	5		vanNH
4	38	7	vanNH	91		vanNH
4	38	8	vanNH	22		vanNH
4	38	9	vanNH	89		vanNH
4	38	10	vanNH	91		vanNH
4	38	11	vanNH	10		vanNH
4	38	12	vanNH	89		vanNH
4	38	13	vanNH	10		vanNH
4	38	14	vanNH	22		vanNH
4	38	15	vanNH	5	A	vanNH
4	38	16	vanNH	89	G	vanNH
4	39	1	vanNH	8	P	seaRM
4	39	2	seaRM	10	PU	seaRM
4	39	3	seaRM	31		seaRM
4	39	4	seaRM	10		seaRM
4	39	5	seaRM	4		seaRM
4	39	6	seaRM	15		seaRM
4	39	7	seaRM	17		seaRM
4	39	8	seaRM	4		seaRM
4	39	9	seaRM	15		seaRM
4	39	10	seaRM	31		seaRM
4	39	11	vanNH	45	PU	vanNH
4	39	12	vanNH	31		vanNH
4	39	13	vanNH	8		vanNH
4	39	14	vanNH	18	A	vanNH
4	39	15	vanNH	27	G	vanNH
4	40	1	vanNH	33	P	seaRM
4	40	2	seaRM	14	PU	seaRM
4	40	3	seaRM	1		seaRM
4	40	4	seaRM	77		seaRM
4	40	5	seaRM	1		seaRM
4	40	6	seaRM	00		seaRM
4	40	7	seaRM	77		seaRM
4	40	8	seaRM	14		seaRM
4	40	9	seaRM	18	A	seaRM
4	40	10	seaRM	1	G	seaRM
4	41	1	seaRM	24	P	vanNH
4	41	2	vanNH	91	PU	vanNH
4	41	3	vanNH	89		vanNH
