period	point	event	pl_team	pl_pnum	pl_code	poss_team
1	7	1	seaRM	4	P	sfoDF
1	7	2	sfoDF	11	PU	sfoDF
1	7	3	sfoDF	88		sfoDF
1	7	4	sfoDF	11		sfoDF
1	7	5	sfoDF	8		sfoDF
1	7	6	sfoDF	1		sfoDF
1	7	7	sfoDF	6		sfoDF
1	7	8	sfoDF	8		sfoDF
1	7	9	seaRM	12	D	sfoDF
1	7	10	seaRM	29	PU	seaRM
1	7	11	seaRM	12		seaRM
1	7	12	seaRM	7		seaRM
1	7	13	seaRM	29	A	seaRM
1	7	14	seaRM	77	G	seaRM
1	8	1	seaRM	4	P	sfoDF
1	8	2	sfoDF	17	PU	sfoDF
1	8	3	sfoDF	14		sfoDF
1	8	4	sfoDF	12		sfoDF
1	8	5	sfoDF	14		sfoDF
1	8	6	sfoDF	12		sfoDF
1	8	7	sfoDF	21		sfoDF
1	8	8	sfoDF	17	A	sfoDF
1	8	9	sfoDF	2	LG	sfoDF
1	9	1	sfoDF	12	P	seaRM
1	9	2	seaRM	00	PU	seaRM
1	9	3	seaRM	17		seaRM
1	9	4	seaRM	00		seaRM
1	9	5	seaRM	17		seaRM
1	9	6	seaRM	48		seaRM
1	9	7	seaRM	6	A	seaRM
1	9	8	seaRM	00	LG	seaRM
1	10	1	seaRM	18	P	sfoDF
1	10	2	sfoDF	8	PU	sfoDF
2	11	1	seaRM	35	P	sfoDF
2	11	2	sfoDF	57	PU	sfoDF
2	11	3	sfoDF	1		sfoDF
2	11	4	sfoDF	57		sfoDF
2	11	5	sfoDF	1		sfoDF
2	11	6	seaRM	29	PU	seaRM
2	11	7	sfoDF	11	D	seaRM
2	11	8	sfoDF	1	PU	sfoDF
2	11	9	sfoDF	88		sfoDF
2	11	10	sfoDF	1		sfoDF
2	11	11	sfoDF	88		sfoDF
2	11	12	sfoDF	1		sfoDF
2	11	13	sfoDF	57		sfoDF
2	11	14	seaRM	6	HB	sfoDF
2	11	15	seaRM	21	PU	seaRM
2	11	16	seaRM	29		seaRM
2	11	17	seaRM	28		seaRM
2	11	18	seaRM	35		seaRM
2	11	19	seaRM	29		seaRM
2	11	20	seaRM	28		seaRM
2	11	21	seaRM	29		seaRM
2	11	22	seaRM	12	A	seaRM
2	11	23	seaRM	18	LG	seaRM
2	12	1	seaRM	35	P	sfoDF
2	12	2	sfoDF	17	PU	sfoDF
2	12	3	seaRM	21	PU	seaRM
2	12	4	seaRM	24	A	seaRM
2	12	5	seaRM	15	G	seaRM
2	13	1	seaRM	35	P	sfoDF
2	13	2	sfoDF	11	PU	sfoDF
2	13	3	sfoDF	57		sfoDF
2	13	4	sfoDF	1		sfoDF
2	13	5	sfoDF	57		sfoDF
2	13	6	seaRM	35	D	sfoDF
2	13	7	seaRM	35	PU	seaRM
2	13	8	seaRM	77		seaRM
2	13	9	seaRM	14		seaRM
2	13	10	seaRM	35		seaRM
2	13	11	seaRM	77		seaRM
2	13	12	seaRM	21	TO	seaRM
2	13	13	seaRM	1	PU	seaRM
2	13	14	seaRM	6		seaRM
2	13	15	seaRM	1		seaRM
2	13	16	sfoDF	14	PU	sfoDF
2	13	17	sfoDF	16		sfoDF
2	13	18	sfoDF	21		sfoDF
2	13	19	sfoDF	16	A	sfoDF
2	13	20	sfoDF	2	G	sfoDF
2	14	1	sfoDF	12	P	seaRM
2	14	2	seaRM	00	PU	seaRM
2	14	3	seaRM	6		seaRM
2	14	4	seaRM	00		seaRM
2	14	5	seaRM	6		seaRM
2	14	6	seaRM	00		seaRM
2	14	7	seaRM	1		seaRM
2	14	8	seaRM	17		seaRM
2	14	9	seaRM	1		seaRM
2	14	10	seaRM	00		seaRM
2	14	11	sfoDF	5	D	seaRM
2	14	12	sfoDF	5	PU	sfoDF
2	14	13	sfoDF	46		sfoDF
2	14	14	seaRM	48	D	sfoDF
2	14	15	seaRM	17	PU	seaRM
2	14	16	seaRM	48	A	seaRM
2	14	17	seaRM	6	G	seaRM
2	15	1	seaRM	13	P	sfoDF
2	15	2	sfoDF	57	PU	sfoDF
2	15	3	seaRM	10	D	sfoDF
2	15	4	seaRM	29	PU	seaRM
2	15	5	seaRM	12		seaRM
2	15	6	seaRM	29		seaRM
2	15	7	seaRM	10		seaRM
2	15	8	seaRM	29		seaRM
2	15	9	seaRM	7		seaRM
2	15	10	seaRM	29		seaRM
2	15	11	seaRM	10		seaRM
2	15	12	seaRM	29		seaRM
2	15	13	seaRM	15		seaRM
2	15	14	seaRM	29		seaRM
2	15	15	seaRM	12	A	seaRM
2	15	16	seaRM	13	G	seaRM
2	16	1	seaRM	35	P	sfoDF
2	16	2	sfoDF	14	PU	sfoDF
2	16	3	sfoDF	9		sfoDF
2	16	4	seaRM	29	D	sfoDF
2	16	5	seaRM	21	PU	seaRM
2	16	6	seaRM	29	A	seaRM
2	16	7	seaRM	35	G	seaRM
2	17	1	seaRM	35	P	sfoDF
2	17	2	sfoDF	8	PU	sfoDF
2	17	3	sfoDF	57		sfoDF
2	17	4	sfoDF	11		sfoDF
2	17	5	sfoDF	1		sfoDF
2	17	6	sfoDF	18		sfoDF
2	17	7	sfoDF	1		sfoDF
2	17	8	sfoDF	8	A	sfoDF
2	17	9	sfoDF	11	G	sfoDF
2	18	1	sfoDF	12	P	seaRM
2	18	2	seaRM	00	PU	seaRM
2	18	3	seaRM	1		seaRM
2	18	4	seaRM	17		seaRM
2	18	5	seaRM	00		seaRM
2	18	6	seaRM	17		seaRM
2	18	7	seaRM	00		seaRM
2	18	8	sfoDF	16	F	seaRM
2	18	9	seaRM	25		seaRM
2	18	10	seaRM	5		seaRM
2	18	11	seaRM	17		seaRM
2	18	12	seaRM	6		seaRM
2	18	13	sfoDF	46	D	seaRM
2	18	14	sfoDF	16	PU	sfoDF
2	18	15	sfoDF	21	L	sfoDF
2	18	16	sfoDF	2		sfoDF
2	18	17	sfoDF	21		sfoDF
2	18	18	sfoDF	85		sfoDF
2	18	19	sfoDF	12	TD	sfoDF
2	18	20	seaRM	17	PU	seaRM
2	18	21	seaRM	6		seaRM
2	18	22	sfoDF	12	D	seaRM
2	18	23	sfoDF	12	PU	sfoDF
2	18	24	sfoDF	16		sfoDF
2	18	25	sfoDF	2	TO	sfoDF
2	18	26	sfoDF	8	PU	sfoDF
2	18	27	sfoDF	1	A	sfoDF
2	18	28	sfoDF	88	G	sfoDF
2	19	1	sfoDF	8	P	seaRM
2	19	2	seaRM	17	PU	seaRM
2	19	3	seaRM	1		seaRM
2	19	4	seaRM	17		seaRM
2	19	5	seaRM	1		seaRM
2	19	6	seaRM	00		seaRM
2	19	7	seaRM	1		seaRM
2	19	8	seaRM	00		seaRM
2	19	9	seaRM	17		seaRM
2	19	10	seaRM	25		seaRM
3	20	1	sfoDF	12	P	seaRM
3	20	2	seaRM	1	PU	seaRM
3	20	3	sfoDF	16	PU	sfoDF
3	20	4	sfoDF	85		sfoDF
3	20	5	sfoDF	16	A	sfoDF
3	20	6	sfoDF	2	G	sfoDF
3	21	1	sfoDF	16	P	seaRM
3	21	2	seaRM	1	PU	seaRM
3	21	3	seaRM	17		seaRM
3	21	4	seaRM	6		seaRM
3	21	5	seaRM	1	A	seaRM
3	21	6	seaRM	48	G	seaRM
3	22	1	seaRM	35	P	sfoDF
3	22	2	sfoDF	1	PU	sfoDF
3	22	3	sfoDF	8		sfoDF
3	22	4	sfoDF	57		sfoDF
3	22	5	sfoDF	8		sfoDF
3	22	6	sfoDF	88		sfoDF
3	22	7	sfoDF	8		sfoDF
3	22	8	sfoDF	57		sfoDF
3	22	9	sfoDF	8		sfoDF
3	22	10	sfoDF	57		sfoDF
3	22	11	sfoDF	6		sfoDF
3	22	12	sfoDF	88		sfoDF
3	22	13	sfoDF	8		sfoDF
3	22	14	sfoDF	6		sfoDF
3	22	15	sfoDF	8		sfoDF
3	22	16	sfoDF	1	A	sfoDF
3	22	17	sfoDF	18	G	sfoDF
3	23	1	sfoDF	12	P	seaRM
3	23	2	seaRM	1	PU	seaRM
3	23	3	seaRM	17		seaRM
3	23	4	seaRM	6		seaRM
3	23	5	seaRM	17		seaRM
3	23	6	seaRM	1		seaRM
3	23	7	seaRM	5		seaRM
3	23	8	seaRM	48		seaRM
3	23	9	seaRM	1		seaRM
3	23	10	seaRM	17		seaRM
3	23	11	seaRM	1		seaRM
3	23	12	seaRM	00		seaRM
3	23	13	seaRM	17		seaRM
3	23	14	sfoDF	2	HB	seaRM
3	23	15	sfoDF	12	PU	sfoDF
3	23	16	sfoDF	21		sfoDF
3	23	17	sfoDF	46		sfoDF
3	23	18	sfoDF	21		sfoDF
3	23	19	sfoDF	85		sfoDF
3	23	20	sfoDF	2		sfoDF
3	23	21	sfoDF	46	A	sfoDF
3	23	22	sfoDF	12	G	sfoDF
3	24	1	sfoDF	46	P	seaRM
3	24	2	seaRM	17	PU	seaRM
3	24	3	seaRM	6		seaRM
3	24	4	seaRM	17		seaRM
3	24	5	seaRM	6		seaRM
3	24	6	seaRM	17		seaRM
3	24	7	seaRM	6		seaRM
3	24	8	seaRM	1		seaRM
3	24	9	seaRM	17		seaRM
3	24	10	seaRM	51		seaRM
3	24	11	seaRM	48		seaRM
3	24	12	seaRM	18	TD	seaRM
3	24	13	sfoDF	1	PU	sfoDF
3	24	14	sfoDF	85		sfoDF
3	24	15	sfoDF	1		sfoDF
3	24	16	sfoDF	16		sfoDF
3	24	17	sfoDF	46		sfoDF
3	24	18	sfoDF	16		sfoDF
3	24	19	seaRM	18	D	sfoDF
3	24	20	seaRM	6	PU	seaRM
3	24	21	seaRM	1		seaRM
3	24	22	seaRM	6		seaRM
3	24	23	sfoDF	16	PU	sfoDF
3	24	24	sfoDF	16	A	sfoDF
3	24	25	sfoDF	85	G	sfoDF
3	25	1	sfoDF	12	P	seaRM
3	25	2	seaRM	29	PU	seaRM
3	25	3	seaRM	21		seaRM
3	25	4	seaRM	29		seaRM
3	25	5	seaRM	28		seaRM
3	25	6	seaRM	29		seaRM
3	25	7	seaRM	28		seaRM
3	25	8	seaRM	25		seaRM
3	25	9	seaRM	29		seaRM
3	25	10	seaRM	28		seaRM
3	25	11	seaRM	25		seaRM
3	25	12	seaRM	29		seaRM
3	25	13	seaRM	28		seaRM
3	25	14	seaRM	25	TD	seaRM
3	25	15	sfoDF	12	PU	sfoDF
3	25	16	sfoDF	14		sfoDF
3	25	17	sfoDF	9		sfoDF
3	25	18	sfoDF	12		sfoDF
3	25	19	sfoDF	21	A	sfoDF
3	25	20	sfoDF	5	G	sfoDF
3	26	1	sfoDF	12	P	seaRM
3	26	2	seaRM	00	PU	seaRM
3	26	3	seaRM	17		seaRM
3	26	4	seaRM	1		seaRM
3	26	5	seaRM	25		seaRM
3	26	6	seaRM	17		seaRM
3	26	7	seaRM	6		seaRM
3	26	8	seaRM	17		seaRM
3	26	9	seaRM	6		seaRM
3	26	10	seaRM	17		seaRM
3	26	11	seaRM	48	TD	seaRM
3	26	12	sfoDF	17	PU	sfoDF
3	26	13	sfoDF	2		sfoDF
3	26	14	seaRM	48	D	sfoDF
3	26	15	seaRM	6	PU	seaRM
3	26	16	seaRM	17	A	seaRM
3	26	17	seaRM	48	G	seaRM
3	27	1	seaRM	35	P	sfoDF
3	27	2	sfoDF	8	PU	sfoDF
3	27	3	sfoDF	57		sfoDF
3	27	4	sfoDF	8		sfoDF
3	27	5	sfoDF	18		sfoDF
3	27	6	sfoDF	6	A	sfoDF
3	27	7	sfoDF	11	LG	sfoDF
3	28	1	sfoDF	16	P	seaRM
3	28	2	seaRM	00	PU	seaRM
3	28	3	seaRM	1		seaRM
3	28	4	seaRM	17		seaRM
3	28	5	seaRM	5		seaRM
3	28	6	sfoDF	16	D	seaRM
3	28	7	sfoDF	16	PU	sfoDF
3	28	8	seaRM	17	D	sfoDF
3	28	9	seaRM	17	PU	seaRM
3	28	10	seaRM	1		seaRM
3	28	11	seaRM	17		seaRM
3	28	12	seaRM	00		seaRM
3	28	13	seaRM	48		seaRM
3	28	14	seaRM	5		seaRM
3	28	15	seaRM	25		seaRM
3	28	16	sfoDF	14	D	seaRM
3	28	17	sfoDF	17	PU	sfoDF
3	28	18	sfoDF	16		sfoDF
3	28	19	sfoDF	17		sfoDF
3	28	20	sfoDF	2	TO	sfoDF
3	28	21	sfoDF	8	PU	sfoDF
3	28	22	sfoDF	19		sfoDF
3	28	23	sfoDF	8		sfoDF
3	28	24	sfoDF	1		sfoDF
3	28	25	sfoDF	19		sfoDF
3	28	26	sfoDF	88		sfoDF
3	28	27	sfoDF	18		sfoDF
3	28	28	sfoDF	6		sfoDF
3	28	29	sfoDF	88		sfoDF
3	28	30	sfoDF	18		sfoDF
3	28	31	sfoDF	8		sfoDF
3	28	32	seaRM	12	D	sfoDF
3	28	33	seaRM	21	PU	seaRM
3	28	34	seaRM	29		seaRM
3	28	35	seaRM	12		seaRM
3	28	36	seaRM	29		seaRM
3	28	37	seaRM	21		seaRM
3	28	38	seaRM	35		seaRM
3	28	39	seaRM	18		seaRM
3	28	40	seaRM	29		seaRM
3	28	41	seaRM	35		seaRM
3	28	42	seaRM	21		seaRM
3	28	43	sfoDF	1	PU	sfoDF
3	28	44	sfoDF	57		sfoDF
3	28	45	seaRM	29	PU	seaRM
3	28	46	seaRM	21	A	seaRM
3	28	47	seaRM	13	G	seaRM
4	29	1	seaRM	35	P	sfoDF
4	29	2	sfoDF	1	PU	sfoDF
4	29	3	sfoDF	8		sfoDF
4	29	4	sfoDF	1		sfoDF
4	29	5	sfoDF	88		sfoDF
4	29	6	seaRM	12	D	sfoDF
4	29	7	seaRM	12	SO	seaRM
4	29	8	sfoDF	8	SO	seaRM
4	29	9	seaRM	48	SI	seaRM
4	29	10	sfoDF	85	SI	seaRM
4	29	11	seaRM	35	PU	seaRM
4	29	12	seaRM	21		seaRM
4	29	13	seaRM	48		seaRM
4	29	14	seaRM	29		seaRM
4	29	15	seaRM	21		seaRM
4	29	16	seaRM	13		seaRM
4	29	17	seaRM	29	A	seaRM
4	29	18	seaRM	48	G	seaRM
4	30	1	seaRM	35	P	sfoDF
4	30	2	sfoDF	17	PU	sfoDF
4	30	3	seaRM	21	PU	seaRM
4	30	4	seaRM	35		seaRM
4	30	5	seaRM	21		seaRM
4	30	6	seaRM	15		seaRM
4	30	7	seaRM	24	TD	seaRM
4	30	8	sfoDF	16	PU	sfoDF
4	30	9	sfoDF	14		sfoDF
4	30	10	sfoDF	21		sfoDF
4	30	11	sfoDF	16		sfoDF
4	30	12	sfoDF	12		sfoDF
4	30	13	sfoDF	5		sfoDF
4	30	14	sfoDF	21		sfoDF
4	30	15	sfoDF	16	A	sfoDF
4	30	16	sfoDF	2	G	sfoDF
4	31	1	sfoDF	12	P	seaRM
4	31	2	seaRM	1	PU	seaRM
4	31	3	seaRM	17		seaRM
4	31	4	seaRM	1		seaRM
4	31	5	seaRM	6		seaRM
4	31	6	seaRM	5	A	seaRM
4	31	7	seaRM	51	LG	seaRM
4	32	1	seaRM	35	P	sfoDF
4	32	2	sfoDF	11	PU	sfoDF
4	32	3	sfoDF	8		sfoDF
4	32	4	sfoDF	11		sfoDF
4	32	5	sfoDF	6		sfoDF
4	32	6	seaRM	29	PU	seaRM
4	32	7	seaRM	12	TO	seaRM
4	32	8	seaRM	1	PU	seaRM
4	32	9	seaRM	17		seaRM
4	32	10	seaRM	48		seaRM
4	32	11	seaRM	1		seaRM
4	32	12	sfoDF	21	D	seaRM
4	32	13	sfoDF	16	PU	sfoDF
4	32	14	sfoDF	21		sfoDF
4	32	15	sfoDF	46		sfoDF
4	32	16	sfoDF	21	A	sfoDF
4	32	17	sfoDF	18	LG	sfoDF
4	33	1	sfoDF	12	P	seaRM
4	33	2	seaRM	17	PU	seaRM
4	33	3	seaRM	6		seaRM
4	33	4	seaRM	00		seaRM
4	33	5	seaRM	17		seaRM
4	33	6	seaRM	00		seaRM
4	33	7	seaRM	6		seaRM
4	33	8	seaRM	00		seaRM
4	33	9	seaRM	17		seaRM
4	33	10	sfoDF	16	PU	sfoDF
4	33	11	sfoDF	12		sfoDF
4	33	12	sfoDF	16		sfoDF
4	33	13	sfoDF	2		sfoDF
4	33	14	sfoDF	16		sfoDF
4	33	15	sfoDF	12		sfoDF
4	33	16	sfoDF	85		sfoDF
4	33	17	sfoDF	12		sfoDF
4	33	18	sfoDF	16		sfoDF
4	33	19	sfoDF	2	A	sfoDF
4	33	20	sfoDF	9	G	sfoDF
4	34	1	sfoDF	6	P	seaRM
4	34	2	seaRM	21	PU	seaRM
4	34	3	seaRM	29		seaRM
4	34	4	seaRM	21		seaRM
4	34	5	seaRM	28		seaRM
4	34	6	seaRM	21		seaRM
4	34	7	seaRM	35		seaRM
4	34	8	seaRM	28		seaRM
4	34	9	seaRM	12		seaRM
4	34	10	seaRM	21		seaRM
4	34	11	seaRM	29		seaRM
4	34	12	seaRM	35	A	seaRM
4	34	13	seaRM	12	G	seaRM
4	35	1	seaRM	35	P	sfoDF
4	35	2	sfoDF	11	PU	sfoDF
4	35	3	sfoDF	8		sfoDF
4	35	4	sfoDF	18		sfoDF
4	35	5	sfoDF	88		sfoDF
4	35	6	sfoDF	8		sfoDF
4	35	7	sfoDF	46		sfoDF
4	35	8	sfoDF	18	A	sfoDF
4	35	9	sfoDF	88	G	sfoDF
4	36	1	sfoDF	12	P	seaRM
4	36	2	seaRM	17	PU	seaRM
4	36	3	seaRM	00		seaRM
4	36	4	seaRM	6		seaRM
4	36	5	seaRM	00		seaRM
4	36	6	seaRM	6		seaRM
4	36	7	seaRM	5		seaRM
4	36	8	seaRM	17		seaRM
4	36	9	sfoDF	17	F	seaRM
4	36	10	seaRM	00		seaRM
4	36	11	seaRM	17		seaRM
4	36	12	seaRM	00		seaRM
4	36	13	seaRM	25		seaRM
4	36	14	seaRM	00		seaRM
4	36	15	seaRM	1		seaRM
4	36	16	sfoDF	12	PU	sfoDF
4	36	17	seaRM	6	F	sfoDF
4	36	18	sfoDF	21		sfoDF
4	36	19	sfoDF	12		sfoDF
4	36	20	sfoDF	17		sfoDF
4	36	21	sfoDF	5	A	sfoDF
4	36	22	sfoDF	9	G	sfoDF
4	37	1	sfoDF	16	P	seaRM
4	37	2	seaRM	29	PU	seaRM
4	37	3	seaRM	21		seaRM
4	37	4	seaRM	29		seaRM
4	37	5	seaRM	21		seaRM
4	37	6	seaRM	29		seaRM
4	37	7	seaRM	21		seaRM
4	37	8	seaRM	29		seaRM
4	37	9	seaRM	21		seaRM
4	37	10	seaRM	29		seaRM
4	37	11	seaRM	28		seaRM
4	37	12	seaRM	29		seaRM
4	37	13	seaRM	28		seaRM
4	37	14	seaRM	29		seaRM
4	37	15	seaRM	35		seaRM
4	37	16	seaRM	29		seaRM
4	37	17	seaRM	21		seaRM
4	37	18	seaRM	13		seaRM
4	37	19	seaRM	21	TD	seaRM
4	37	20	sfoDF	16	PU	sfoDF
4	37	21	sfoDF	85	TD	sfoDF
4	37	22	seaRM	35	PU	seaRM
4	37	23	seaRM	29		seaRM
4	37	24	seaRM	35		seaRM
4	37	25	seaRM	12		seaRM
4	37	26	sfoDF	21	D	seaRM
4	37	27	sfoDF	6	PU	sfoDF
4	37	28	sfoDF	1	TO	sfoDF
4	37	29	sfoDF	57	PU	sfoDF
4	37	30	sfoDF	6	TD	sfoDF
4	37	31	seaRM	13	PU	seaRM
4	37	32	seaRM	29		seaRM
4	37	33	seaRM	28		seaRM
4	37	34	seaRM	29		seaRM
4	37	35	seaRM	28		seaRM
4	37	36	seaRM	29		seaRM
4	37	37	seaRM	13		seaRM
4	37	38	seaRM	29		seaRM
4	37	39	seaRM	35		seaRM
