period	point	event	pl_team	pl_pnum	pl_code	poss_team
2	23	23	vanNH	8		vanNH
2	23	24	vanNH	81	TO	vanNH
2	23	25	vanNH	91	PU	vanNH
2	23	26	vanNH	10		vanNH
2	23	27	vanNH	98		vanNH
2	23	28	vanNH	91		vanNH
2	23	29	vanNH	5		vanNH
2	23	30	vanNH	89		vanNH
2	23	31	vanNH	5		vanNH
2	23	32	vanNH	21		vanNH
2	23	33	vanNH	89	A	vanNH
2	23	34	vanNH	98	G	vanNH
2	24	1	vanNH	33	P	pdxST
2	24	2	pdxST	24	PU	pdxST
2	24	3	pdxST	42		pdxST
2	24	4	pdxST	2		pdxST
2	24	5	pdxST	10		pdxST
2	24	6	pdxST	11		pdxST
2	24	7	pdxST	2		pdxST
2	24	8	pdxST	42		pdxST
2	24	9	pdxST	13		pdxST
2	24	10	pdxST	24		pdxST
2	24	11	vanNH	18	F	pdxST
2	24	12	pdxST	10		pdxST
2	24	13	pdxST	24		pdxST
2	24	14	pdxST	10		pdxST
2	24	15	vanNH	45	F	pdxST
2	24	16	pdxST	24	A	pdxST
2	24	17	pdxST	13	G	pdxST
2	25	1	pdxST	88	P	vanNH
2	25	2	vanNH	91	PU	vanNH
2	25	3	vanNH	5		vanNH
2	25	4	vanNH	21		vanNH
2	25	5	vanNH	89		vanNH
2	25	6	vanNH	5		vanNH
2	25	7	vanNH	10		vanNH
2	25	8	vanNH	98	A	vanNH
2	25	9	vanNH	10	G	vanNH
2	26	1	vanNH	8	P	pdxST
2	26	2	pdxST	24	PU	pdxST
2	26	3	pdxST	13		pdxST
2	26	4	pdxST	7		pdxST
2	26	5	pdxST	11		pdxST
2	26	6	pdxST	2		pdxST
2	26	7	pdxST	11		pdxST
2	26	8	pdxST	2		pdxST
2	26	9	pdxST	16	A	pdxST
2	26	10	pdxST	13	G	pdxST
2	27	1	pdxST	6	P	vanNH
2	27	2	vanNH	89	PU	vanNH
2	27	3	vanNH	91		vanNH
2	27	4	vanNH	22		vanNH
2	27	5	vanNH	21		vanNH
2	27	6	pdxST	22	D	vanNH
3	28	1	vanNH	8	P	pdxST
3	28	2	pdxST	7	PU	pdxST
3	28	3	pdxST	24		pdxST
3	28	4	pdxST	16		pdxST
3	28	5	pdxST	24		pdxST
3	28	6	pdxST	13		pdxST
3	28	7	pdxST	24		pdxST
3	28	8	pdxST	16	A	pdxST
3	28	9	pdxST	13	LG	pdxST
3	29	1	pdxST	6	P	vanNH
3	29	2	vanNH	91	PU	vanNH
3	29	3	vanNH	5		vanNH
3	29	4	vanNH	98		vanNH
3	29	5	vanNH	22	TD	vanNH
3	29	6	pdxST	88	PU	pdxST
3	29	7	vanNH	22	D	pdxST
3	29	8	vanNH	5	PU	vanNH
3	29	9	vanNH	21	TD	vanNH
3	29	10	pdxST	88	PU	pdxST
3	29	11	pdxST	3		pdxST
3	29	12	pdxST	8		pdxST
3	29	13	pdxST	21		pdxST
3	29	14	pdxST	14		pdxST
3	29	15	pdxST	8		pdxST
3	29	16	pdxST	6		pdxST
3	29	17	pdxST	21		pdxST
3	29	18	pdxST	88	A	pdxST
3	29	19	pdxST	3	G	pdxST
3	30	1	pdxST	6	P	vanNH
3	30	2	vanNH	18	PU	vanNH
3	30	3	vanNH	91		vanNH
3	30	4	vanNH	5		vanNH
3	30	5	pdxST	88	PU	pdxST
3	30	6	pdxST	22		pdxST
3	30	7	pdxST	88		pdxST
3	30	8	vanNH	8	D	pdxST
3	30	9	vanNH	91	PU	vanNH
3	30	10	vanNH	10		vanNH
3	30	11	vanNH	8		vanNH
3	30	12	vanNH	22	TD	vanNH
3	30	13	pdxST	8	PU	pdxST
3	30	14	pdxST	22		pdxST
3	30	15	pdxST	21		pdxST
3	30	16	pdxST	4		pdxST
3	30	17	pdxST	6	A	pdxST
3	30	18	pdxST	13	G	pdxST
3	31	1	pdxST	42	P	vanNH
3	31	2	vanNH	45	PU	vanNH
3	31	3	vanNH	75		vanNH
3	31	4	vanNH	33		vanNH
3	31	5	vanNH	89		vanNH
3	31	6	pdxST	7	PU	pdxST
3	31	7	pdxST	24		pdxST
3	31	8	pdxST	7		pdxST
3	31	9	pdxST	24		pdxST
3	31	10	pdxST	7		pdxST
3	31	11	pdxST	24		pdxST
3	31	12	pdxST	4		pdxST
3	31	13	pdxST	24		pdxST
3	31	14	pdxST	88		pdxST
3	31	15	pdxST	4		pdxST
3	31	16	pdxST	24		pdxST
3	31	17	pdxST	14		pdxST
3	31	18	pdxST	88		pdxST
3	31	19	pdxST	2		pdxST
3	31	20	pdxST	88		pdxST
3	31	21	pdxST	14		pdxST
3	31	22	pdxST	4		pdxST
3	31	23	pdxST	2		pdxST
3	31	24	pdxST	7		pdxST
3	31	25	pdxST	24		pdxST
3	31	26	pdxST	4		pdxST
3	31	27	pdxST	24		pdxST
3	31	28	pdxST	17		pdxST
3	31	29	pdxST	14		pdxST
3	31	30	pdxST	7		pdxST
3	31	31	pdxST	24		pdxST
3	31	32	pdxST	88		pdxST
3	31	33	pdxST	24	A	pdxST
3	31	34	pdxST	7	G	pdxST
3	32	1	pdxST	6	P	vanNH
3	32	2	vanNH	91	PU	vanNH
3	32	3	vanNH	5		vanNH
3	32	4	vanNH	91		vanNH
3	32	5	vanNH	22		vanNH
3	32	6	vanNH	21		vanNH
3	32	7	vanNH	31		vanNH
3	32	8	pdxST	3	D	vanNH
3	32	9	pdxST	3		pdxST
3	32	10	pdxST	16		pdxST
3	32	11	vanNH	5	PU	vanNH
3	32	12	vanNH	91		vanNH
3	32	13	vanNH	5		vanNH
3	32	14	vanNH	72		vanNH
3	32	15	vanNH	18		vanNH
3	32	16	vanNH	31		vanNH
3	32	17	vanNH	22		vanNH
3	32	18	vanNH	5		vanNH
3	32	19	vanNH	91		vanNH
3	32	20	vanNH	5		vanNH
3	32	21	vanNH	21		vanNH
3	32	22	vanNH	18		vanNH
3	32	23	vanNH	5	A	vanNH
3	32	24	vanNH	22	G	vanNH
3	33	1	vanNH	8	P	pdxST
3	33	2	pdxST	7	PU	pdxST
3	33	3	pdxST	24		pdxST
3	33	4	pdxST	11		pdxST
3	33	5	pdxST	13		pdxST
3	33	6	pdxST	24		pdxST
3	33	7	pdxST	42	LA	pdxST
3	33	8	pdxST	13	G	pdxST
3	34	1	pdxST	88	P	vanNH
3	34	2	vanNH	5	PU	vanNH
3	34	3	vanNH	91		vanNH
3	34	4	vanNH	89		vanNH
3	34	5	vanNH	91		vanNH
3	34	6	vanNH	89		vanNH
3	34	7	pdxST	21	PU	pdxST
3	34	8	pdxST	88		pdxST
3	34	9	pdxST	17		pdxST
3	34	10	pdxST	21		pdxST
3	34	11	pdxST	5	L	pdxST
3	34	12	pdxST	5	TO	pdxST
3	34	13	pdxST	24	PU	pdxST
3	34	14	pdxST	11	A	pdxST
3	34	15	pdxST	42	G	pdxST
3	35	1	pdxST	6	P	vanNH
3	35	2	vanNH	89	PU	vanNH
3	35	3	vanNH	91		vanNH
3	35	4	vanNH	21		vanNH
3	35	5	vanNH	98	TD	vanNH
3	35	6	pdxST	8	PU	pdxST
3	35	7	pdxST	22		pdxST
3	35	8	pdxST	88		pdxST
3	35	9	pdxST	22		pdxST
3	35	10	pdxST	88	VST	pdxST
3	35	11	vanNH	91	PUA	vanNH
3	35	12	vanNH	75	G	vanNH
3	35	13	pdxST	88	F	vanNH
3	36	1	vanNH	8	P	pdxST
3	36	2	pdxST	7	PU	pdxST
3	36	3	pdxST	24		pdxST
3	36	4	pdxST	7		pdxST
3	36	5	pdxST	24		pdxST
3	36	6	pdxST	42		pdxST
3	36	7	pdxST	16		pdxST
3	36	8	pdxST	11		pdxST
3	36	9	pdxST	2		pdxST
3	36	10	pdxST	42		pdxST
4	37	1	pdxST	6	P	vanNH
4	37	2	vanNH	89	PU	vanNH
4	37	3	vanNH	91		vanNH
4	37	4	vanNH	89		vanNH
4	37	5	vanNH	22		vanNH
4	37	6	vanNH	21		vanNH
4	37	7	vanNH	22		vanNH
4	37	8	vanNH	89		vanNH
4	37	9	vanNH	22		vanNH
4	37	10	vanNH	5		vanNH
4	37	11	vanNH	91		vanNH
4	37	12	vanNH	98		vanNH
4	37	13	vanNH	22	A	vanNH
4	37	14	vanNH	72	G	vanNH
4	38	1	vanNH	33	P	pdxST
4	38	2	pdxST	7	PU	pdxST
4	38	3	pdxST	11		pdxST
4	38	4	pdxST	13		pdxST
4	38	5	pdxST	7		pdxST
4	38	6	pdxST	13		pdxST
4	38	7	vanNH	8	D	pdxST
4	38	8	vanNH	33	PU	vanNH
4	38	9	vanNH	75		vanNH
4	38	10	vanNH	81		vanNH
4	38	11	vanNH	18		vanNH
4	38	12	vanNH	72		vanNH
4	38	13	vanNH	33		vanNH
4	38	14	vanNH	81		vanNH
4	38	15	vanNH	8		vanNH
4	38	16	vanNH	37		vanNH
4	38	17	vanNH	81		vanNH
4	38	18	vanNH	75		vanNH
4	38	19	vanNH	8		vanNH
4	38	20	vanNH	18		vanNH
4	38	21	vanNH	75	LA	vanNH
4	38	22	vanNH	45	G	vanNH
4	39	1	vanNH	33	P	pdxST
4	39	2	pdxST	7	PU	pdxST
4	39	3	pdxST	10		pdxST
4	39	4	pdxST	6		pdxST
4	39	5	pdxST	10		pdxST
4	39	6	pdxST	7		pdxST
4	39	7	pdxST	10	A	pdxST
4	39	8	pdxST	13	LG	pdxST
4	40	1	pdxST	6	P	vanNH
4	40	2	vanNH	91	PU	vanNH
4	40	3	vanNH	5		vanNH
4	40	4	vanNH	98		vanNH
4	40	5	vanNH	21		vanNH
4	40	6	vanNH	10	A	vanNH
4	40	7	vanNH	72	G	vanNH
4	41	1	vanNH	33	P	pdxST
4	41	2	pdxST	10	PU	pdxST
4	41	3	pdxST	24		pdxST
4	41	4	pdxST	13		pdxST
4	41	5	pdxST	24		pdxST
4	41	6	pdxST	10		pdxST
4	41	7	pdxST	24		pdxST
4	41	8	pdxST	42		pdxST
4	41	9	pdxST	13		pdxST
4	41	10	pdxST	4		pdxST
4	41	11	pdxST	24		pdxST
4	41	12	pdxST	10		pdxST
4	41	13	pdxST	24		pdxST
4	41	14	pdxST	16		pdxST
4	41	15	pdxST	24		pdxST
4	41	16	pdxST	10		pdxST
4	41	17	pdxST	24		pdxST
4	41	18	pdxST	10		pdxST
4	41	19	pdxST	24		pdxST
4	41	20	pdxST	7		pdxST
4	41	21	pdxST	24		pdxST
4	41	22	pdxST	10		pdxST
4	41	23	pdxST	24		pdxST
4	41	24	pdxST	7		pdxST
4	41	25	pdxST	16		pdxST
4	41	26	pdxST	13		pdxST
4	41	27	pdxST	16		pdxST
4	41	28	pdxST	24		pdxST
4	41	29	pdxST	2		pdxST
4	41	30	pdxST	42		pdxST
4	41	31	pdxST	10		pdxST
4	41	32	pdxST	2		pdxST
4	41	33	pdxST	7		pdxST
4	41	34	pdxST	10		pdxST
4	41	35	pdxST	7		pdxST
4	41	36	pdxST	42		pdxST
4	41	37	pdxST	13	A	pdxST
4	41	38	pdxST	10	G	pdxST
4	42	1	pdxST	6	P	vanNH
4	42	2	vanNH	91	PU	vanNH
4	42	3	vanNH	5		vanNH
4	42	4	vanNH	21	A	vanNH
4	42	5	vanNH	10	LG	vanNH
4	43	1	vanNH	33	P	pdxST
4	43	2	pdxST	7	PU	pdxST
4	43	3	pdxST	10		pdxST
4	43	4	pdxST	11		pdxST
4	43	5	pdxST	10		pdxST
4	43	6	pdxST	7		pdxST
4	43	7	pdxST	13		pdxST
4	43	8	pdxST	10		pdxST
4	43	9	pdxST	16		pdxST
4	43	10	pdxST	42		pdxST
4	43	11	pdxST	2		pdxST
4	43	12	pdxST	7		pdxST
4	43	13	pdxST	42		pdxST
4	43	14	vanNH	33	D	pdxST
4	43	15	vanNH	33		vanNH
4	43	16	vanNH	45		vanNH
4	43	17	vanNH	4		vanNH
4	43	18	vanNH	37		vanNH
4	43	19	vanNH	8		vanNH
4	43	20	pdxST	7	PU	pdxST
4	43	21	pdxST	10		pdxST
4	43	22	pdxST	7		pdxST
4	43	23	pdxST	10		pdxST
4	43	24	pdxST	13	TD	pdxST
4	43	25	vanNH	45	TO	vanNH
4	43	26	vanNH	91	PU	vanNH
4	43	27	vanNH	21		vanNH
4	43	28	vanNH	89		vanNH
4	43	29	vanNH	22		vanNH
4	43	30	vanNH	98		vanNH
4	43	31	vanNH	91		vanNH
4	43	32	vanNH	5		vanNH
4	43	33	vanNH	98	TD	vanNH
4	43	34	pdxST	6	PUA	pdxST
4	43	35	pdxST	17	LG	pdxST
4	44	1	pdxST	88	P	vanNH
4	44	2	vanNH	91	PU	vanNH
4	44	3	vanNH	22		vanNH
4	44	4	vanNH	72		vanNH
4	44	5	vanNH	10		vanNH
4	44	6	vanNH	98	A	vanNH
4	44	7	vanNH	22	G	vanNH
4	45	1	vanNH	33	P	pdxST
4	45	2	pdxST	7	PU	pdxST
4	45	3	pdxST	24		pdxST
4	45	4	pdxST	2		pdxST
4	45	5	pdxST	42		pdxST
4	45	6	pdxST	10		pdxST
4	45	7	pdxST	24		pdxST
4	45	8	pdxST	10		pdxST
4	45	9	pdxST	24		pdxST
4	45	10	pdxST	10		pdxST
4	45	11	pdxST	2		pdxST
4	45	12	pdxST	13		pdxST
4	45	13	pdxST	10		pdxST
4	45	14	pdxST	7		pdxST
4	45	15	pdxST	10		pdxST
4	45	16	pdxST	24		pdxST
4	45	17	pdxST	2		pdxST
4	45	18	pdxST	10		pdxST
4	45	19	pdxST	42		pdxST
4	45	20	pdxST	10		pdxST
4	45	21	pdxST	7		pdxST
4	45	22	pdxST	10	A	pdxST
4	45	23	pdxST	13	G	pdxST
4	46	1	pdxST	6	P	vanNH
4	46	2	vanNH	91	PU	vanNH
4	46	3	vanNH	5		vanNH
4	46	4	vanNH	10	L	vanNH
4	46	5	vanNH	22	A	vanNH
4	46	6	vanNH	98	G	vanNH
4	47	1	vanNH	33	P	pdxST
4	47	2	pdxST	7	PU	pdxST
4	47	3	pdxST	10		pdxST
4	47	4	pdxST	24		pdxST
4	47	5	pdxST	7	LA	pdxST
4	47	6	pdxST	2	G	pdxST
