period	point	event	pl_team	pl_pnum	pl_code	poss_team
3	22	15	pdxST	24		pdxST
3	22	16	pdxST	6		pdxST
3	22	17	pdxST	24		pdxST
3	22	18	pdxST	42		pdxST
3	22	19	pdxST	24		pdxST
3	22	20	pdxST	9		pdxST
3	22	21	pdxST	16	A	pdxST
3	22	22	pdxST	6	G	pdxST
3	23	1	pdxST	88	P	vanNH
3	23	2	vanNH	89	PU	vanNH
3	23	3	vanNH	5		vanNH
3	23	4	vanNH	21		vanNH
3	23	5	vanNH	72		vanNH
3	23	6	pdxST	8	PU	pdxST
3	23	7	pdxST	88		pdxST
3	23	8	pdxST	7		pdxST
3	23	9	pdxST	88		pdxST
3	23	10	pdxST	21		pdxST
3	23	11	pdxST	88		pdxST
3	23	12	pdxST	7		pdxST
3	23	13	pdxST	17		pdxST
3	23	14	pdxST	21	A	pdxST
3	23	15	pdxST	5	LG	pdxST
3	24	1	pdxST	8	P	vanNH
3	24	2	vanNH	89	PU	vanNH
3	24	3	vanNH	5		vanNH
3	24	4	vanNH	89		vanNH
3	24	5	vanNH	10		vanNH
3	24	6	pdxST	21	PU	pdxST
3	24	7	pdxST	7		pdxST
3	24	8	pdxST	21		pdxST
3	24	9	pdxST	8	LA	pdxST
3	24	10	pdxST	17	G	pdxST
3	25	1	pdxST	88	P	vanNH
3	25	2	vanNH	5	PU	vanNH
3	25	3	vanNH	89		vanNH
3	25	4	vanNH	22		vanNH
3	25	5	vanNH	8		vanNH
3	25	6	vanNH	89		vanNH
3	25	7	vanNH	11		vanNH
3	25	8	vanNH	21		vanNH
3	25	9	vanNH	89		vanNH
3	25	10	vanNH	11		vanNH
3	25	11	vanNH	5		vanNH
3	25	12	vanNH	21		vanNH
3	25	13	vanNH	8		vanNH
3	25	14	vanNH	5		vanNH
3	25	15	vanNH	11	A	vanNH
3	25	16	vanNH	21	G	vanNH
3	26	1	vanNH	8	P	pdxST
3	26	2	pdxST	24	PU	pdxST
3	26	3	pdxST	73		pdxST
3	26	4	pdxST	24		pdxST
3	26	5	pdxST	42		pdxST
3	26	6	pdxST	1		pdxST
3	26	7	pdxST	9	A	pdxST
3	26	8	pdxST	6	LG	pdxST
3	27	1	pdxST	88	P	vanNH
3	27	2	vanNH	5	PU	vanNH
3	27	3	vanNH	89		vanNH
3	27	4	vanNH	22		vanNH
3	27	5	vanNH	21	A	vanNH
3	27	6	vanNH	98	LG	vanNH
3	28	1	vanNH	8	P	pdxST
3	28	2	pdxST	24	PU	pdxST
3	28	3	pdxST	9		pdxST
3	28	4	pdxST	42		pdxST
3	28	5	pdxST	9		pdxST
3	28	6	pdxST	73		pdxST
3	28	7	pdxST	2		pdxST
3	28	8	pdxST	42		pdxST
3	28	9	pdxST	24		pdxST
3	28	10	pdxST	9		pdxST
3	28	11	pdxST	24		pdxST
3	28	12	pdxST	6		pdxST
3	28	13	vanNH	81	F	pdxST
3	28	14	pdxST	2		pdxST
3	28	15	pdxST	24		pdxST
3	28	16	pdxST	42		pdxST
3	28	17	vanNH	11	PU	vanNH
3	28	18	vanNH	45		vanNH
3	28	19	vanNH	27		vanNH
3	28	20	vanNH	24		vanNH
3	28	21	vanNH	8		vanNH
3	28	22	vanNH	?	VP	vanNH
3	28	23	vanNH	11	A	vanNH
3	28	24	vanNH	4	G	vanNH
3	29	1	vanNH	8	P	pdxST
3	29	2	pdxST	88	PU	pdxST
3	29	3	pdxST	24		pdxST
3	29	4	pdxST	9		pdxST
3	29	5	pdxST	42		pdxST
3	29	6	pdxST	6	A	pdxST
3	29	7	pdxST	2	LG	pdxST
3	30	1	pdxST	88	P	vanNH
3	30	2	vanNH	89	PU	vanNH
3	30	3	vanNH	5		vanNH
3	30	4	vanNH	98		vanNH
3	30	5	pdxST	7	PU	pdxST
3	30	6	pdxST	8	L	pdxST
3	30	7	pdxST	3		pdxST
3	30	8	pdxST	8		pdxST
3	30	9	pdxST	?	VST	pdxST
3	30	10	pdxST	8	F	pdxST
3	30	11	vanNH	5	PU	vanNH
3	30	12	vanNH	89		vanNH
3	30	13	vanNH	5		vanNH
3	30	14	vanNH	10		vanNH
3	30	15	vanNH	72		vanNH
3	30	16	vanNH	5		vanNH
3	30	17	pdxST	88	PU	pdxST
3	30	18	pdxST	7	TO	pdxST
3	30	19	pdxST	24	PU	pdxST
3	30	20	pdxST	9		pdxST
3	30	21	pdxST	24		pdxST
3	30	22	pdxST	6		pdxST
3	30	23	pdxST	42		pdxST
3	30	24	pdxST	6		pdxST
3	30	25	pdxST	73		pdxST
3	30	26	pdxST	7		pdxST
3	30	27	pdxST	42		pdxST
3	30	28	pdxST	7		pdxST
3	30	29	pdxST	73		pdxST
3	30	30	pdxST	24		pdxST
3	30	31	pdxST	2		pdxST
3	30	32	pdxST	6		pdxST
3	30	33	pdxST	42		pdxST
3	30	34	vanNH	8	D	pdxST
4	31	1	vanNH	8	P	pdxST
4	31	2	pdxST	73	PU	pdxST
4	31	3	pdxST	9		pdxST
4	31	4	pdxST	73		pdxST
4	31	5	pdxST	6		pdxST
4	31	6	pdxST	2		pdxST
4	31	7	pdxST	42		pdxST
4	31	8	pdxST	73		pdxST
4	31	9	pdxST	42		pdxST
4	31	10	pdxST	73		pdxST
4	31	11	pdxST	24		pdxST
4	31	12	vanNH	24	HB	pdxST
4	31	13	vanNH	4	PU	vanNH
4	31	14	vanNH	8		vanNH
4	31	15	pdxST	24	D	vanNH
4	31	16	pdxST	24	PU	pdxST
4	31	17	pdxST	73		pdxST
4	31	18	pdxST	2		pdxST
4	31	19	pdxST	9		pdxST
4	31	20	pdxST	42		pdxST
4	31	21	pdxST	73		pdxST
4	31	22	pdxST	16		pdxST
4	31	23	pdxST	24		pdxST
4	31	24	pdxST	2		pdxST
4	31	25	vanNH	4	F	pdxST
4	31	26	pdxST	16		pdxST
4	31	27	pdxST	24		pdxST
4	31	28	pdxST	42		pdxST
4	31	29	pdxST	2		pdxST
4	31	30	pdxST	6		pdxST
4	31	31	pdxST	2		pdxST
4	31	32	pdxST	73		pdxST
4	31	33	pdxST	2		pdxST
4	31	34	pdxST	24	A	pdxST
4	31	35	vanNH	24	F	pdxST
4	31	36	pdxST	6	G	pdxST
4	32	1	pdxST	88	P	vanNH
4	32	2	vanNH	5	PU	vanNH
4	32	3	vanNH	89		vanNH
4	32	4	vanNH	5		vanNH
4	32	5	vanNH	89		vanNH
4	32	6	vanNH	22		vanNH
4	32	7	vanNH	98		vanNH
4	32	8	vanNH	72		vanNH
4	32	9	pdxST	7	FB	vanNH
4	32	10	pdxST	8	PU	pdxST
4	32	11	pdxST	88		pdxST
4	32	12	pdxST	7		pdxST
4	32	13	pdxST	88		pdxST
4	32	14	pdxST	17		pdxST
4	32	15	pdxST	3	LA	pdxST
4	32	16	pdxST	21	G	pdxST
4	33	1	pdxST	88	P	vanNH
4	33	2	vanNH	89	PU	vanNH
4	33	3	vanNH	5		vanNH
4	33	4	vanNH	10		vanNH
4	33	5	vanNH	11		vanNH
4	33	6	vanNH	8		vanNH
4	33	7	vanNH	13		vanNH
4	33	8	vanNH	8		vanNH
4	33	9	vanNH	89	A	vanNH
4	33	10	vanNH	5	G	vanNH
4	34	1	vanNH	8	P	pdxST
4	34	2	pdxST	24	PU	pdxST
4	34	3	pdxST	9		pdxST
4	34	4	pdxST	73		pdxST
4	34	5	pdxST	9		pdxST
4	34	6	pdxST	2		pdxST
4	34	7	pdxST	42		pdxST
4	34	8	pdxST	6		pdxST
4	34	9	pdxST	2		pdxST
4	34	10	pdxST	16		pdxST
4	34	11	pdxST	24		pdxST
4	34	12	pdxST	9		pdxST
4	34	13	pdxST	73		pdxST
4	34	14	pdxST	24		pdxST
4	34	15	vanNH	45	F	pdxST
4	34	16	vanNH	81	SO	NA
4	34	17	vanNH	27	SI	NA
4	34	18	pdxST	?	F	NA
4	34	19	vanNH	24	PU	vanNH
4	34	20	pdxST	7	F	vanNH
4	34	21	vanNH	31		vanNH
4	34	22	vanNH	8	TO	vanNH
4	34	23	vanNH	89	PU	vanNH
4	34	24	pdxST	?	F	vanNH
4	34	25	vanNH	98		vanNH
4	34	26	vanNH	89	A	vanNH
4	34	27	vanNH	98	G	vanNH
4	35	1	vanNH	8	OBP	pdxST
4	35	2	pdxST	24	PU	pdxST
4	35	3	pdxST	9		pdxST
4	35	4	pdxST	42		pdxST
4	35	5	pdxST	2		pdxST
4	35	6	pdxST	6		pdxST
4	35	7	pdxST	16		pdxST
4	35	8	pdxST	2	A	pdxST
4	35	9	pdxST	42	G	pdxST
4	36	1	pdxST	88	P	vanNH
4	36	2	vanNH	5	PU	vanNH
4	36	3	vanNH	89		vanNH
4	36	4	vanNH	5		vanNH
4	36	5	vanNH	89		vanNH
4	36	6	vanNH	98		vanNH
4	36	7	vanNH	5		vanNH
4	36	8	pdxST	7	PU	pdxST
4	36	9	pdxST	88		pdxST
4	36	10	pdxST	8		pdxST
4	36	11	pdxST	3	LA	pdxST
4	36	12	pdxST	17	G	pdxST
4	37	1	pdxST	88	P	vanNH
4	37	2	vanNH	89	PU	vanNH
4	37	3	vanNH	5		vanNH
4	37	4	vanNH	8		vanNH
4	37	5	vanNH	11		vanNH
4	37	6	vanNH	5	A	vanNH
4	37	7	vanNH	8	LG	vanNH
4	38	1	vanNH	8	P	pdxST
4	38	2	pdxST	9	PU	pdxST
4	38	3	pdxST	24		pdxST
4	38	4	pdxST	73		pdxST
4	38	5	pdxST	24		pdxST
4	38	6	pdxST	16		pdxST
4	38	7	pdxST	24		pdxST
4	38	8	pdxST	73		pdxST
4	38	9	pdxST	42	LA	pdxST
4	38	10	pdxST	16	G	pdxST
4	39	1	pdxST	88	P	vanNH
4	39	2	vanNH	5	PU	vanNH
4	39	3	vanNH	89		vanNH
4	39	4	vanNH	22		vanNH
4	39	5	vanNH	98		vanNH
4	39	6	vanNH	10		vanNH
4	39	7	vanNH	89	A	vanNH
4	39	8	vanNH	22	G	vanNH
4	40	1	vanNH	8	P	pdxST
4	40	2	pdxST	73	PU	pdxST
4	40	3	pdxST	24		pdxST
4	40	4	pdxST	73		pdxST
4	40	5	pdxST	24		pdxST
4	40	6	pdxST	42		pdxST
4	40	7	pdxST	24		pdxST
4	40	8	pdxST	2		pdxST
4	40	9	pdxST	24		pdxST
4	40	10	pdxST	42		pdxST
4	40	11	pdxST	24		pdxST
4	40	12	pdxST	6		pdxST
4	40	13	pdxST	24		pdxST
4	40	14	vanNH	14	D	pdxST
4	40	15	vanNH	7	TO	vanNH
4	40	16	vanNH	5	PU	vanNH
4	40	17	vanNH	21		vanNH
4	40	18	vanNH	22		vanNH
4	40	19	vanNH	5		vanNH
4	40	20	vanNH	22	A	vanNH
4	40	21	pdxST	?	F	vanNH
4	40	22	vanNH	98	G	vanNH
4	41	1	vanNH	8	P	pdxST
4	41	2	pdxST	73	PU	pdxST
4	41	3	pdxST	24		pdxST
4	41	4	pdxST	73		pdxST
