period	point	event	pl_team	pl_pnum	pl_code	poss_team
1	8	3	sfoDF	34		sfoDF
1	8	4	sfoDF	11		sfoDF
1	8	5	sfoDF	40		sfoDF
1	8	6	sfoDF	24		sfoDF
1	8	7	sfoDF	23		sfoDF
1	8	8	sfoDF	13	A	sfoDF
1	8	9	sfoDF	34	G	sfoDF
1	9	1	sfoDF	12	P	seaRM
1	9	2	seaRM	3	PU	seaRM
1	9	3	seaRM	17		seaRM
1	9	4	sfoDF	46	D	seaRM
1	9	5	sfoDF	12	PU	sfoDF
1	9	6	sfoDF	37		sfoDF
1	9	7	sfoDF	17		sfoDF
1	9	8	sfoDF	18		sfoDF
1	9	9	sfoDF	46		sfoDF
1	9	10	sfoDF	17		sfoDF
1	9	11	sfoDF	18		sfoDF
1	9	12	seaRM	3	F	sfoDF
1	9	13	sfoDF	46		sfoDF
1	9	14	sfoDF	17	TD	sfoDF
1	9	15	seaRM	3	PU	seaRM
1	9	16	seaRM	20		seaRM
1	9	17	seaRM	1		seaRM
1	9	18	seaRM	20		seaRM
1	9	19	seaRM	3		seaRM
1	9	20	sfoDF	12	PU	sfoDF
1	9	21	seaRM	3	PU	seaRM
1	9	22	seaRM	20		seaRM
1	9	23	seaRM	51		seaRM
1	9	24	seaRM	18		seaRM
1	9	25	seaRM	17		seaRM
1	9	26	seaRM	3		seaRM
1	9	27	seaRM	17		seaRM
1	9	28	seaRM	3		seaRM
1	9	29	seaRM	6	A	seaRM
1	9	30	seaRM	48	G	seaRM
1	10	1	seaRM	?	P	sfoDF
1	10	2	sfoDF	88	PU	sfoDF
1	10	3	sfoDF	5		sfoDF
1	10	4	sfoDF	88		sfoDF
1	10	5	sfoDF	5		sfoDF
1	10	6	seaRM	21	HB	sfoDF
1	10	7	seaRM	21	TO	seaRM
1	10	8	seaRM	3	PUA	seaRM
1	10	9	seaRM	9	G	seaRM
1	11	1	seaRM	?	P	sfoDF
1	11	2	sfoDF	5	PU	sfoDF
1	11	3	sfoDF	34		sfoDF
1	11	4	sfoDF	24		sfoDF
1	11	5	sfoDF	11		sfoDF
1	11	6	sfoDF	5		sfoDF
2	12	1	sfoDF	46	P	seaRM
2	12	2	seaRM	35	PU	seaRM
2	12	3	seaRM	3	TD	seaRM
2	12	4	sfoDF	17	PU	sfoDF
2	12	5	sfoDF	37		sfoDF
2	12	6	sfoDF	17	A	sfoDF
2	12	7	sfoDF	12	G	sfoDF
2	13	1	sfoDF	16	P	seaRM
2	13	2	seaRM	3	PU	seaRM
2	13	3	seaRM	17		seaRM
2	13	4	seaRM	3		seaRM
2	13	5	seaRM	17		seaRM
2	13	6	seaRM	35		seaRM
2	13	7	seaRM	9		seaRM
2	13	8	seaRM	3		seaRM
2	13	9	seaRM	9		seaRM
2	13	10	seaRM	3		seaRM
2	13	11	seaRM	9		seaRM
2	13	12	seaRM	17		seaRM
2	13	13	seaRM	48		seaRM
2	13	14	seaRM	6	TD	seaRM
2	13	15	sfoDF	83	PU	sfoDF
2	13	16	sfoDF	7		sfoDF
2	13	17	seaRM	3	PU	seaRM
2	13	18	seaRM	6	A	seaRM
2	13	19	seaRM	48	G	seaRM
2	14	1	seaRM	?	P	sfoDF
2	14	2	sfoDF	57	PU	sfoDF
2	14	3	sfoDF	5		sfoDF
2	14	4	sfoDF	8		sfoDF
2	14	5	sfoDF	34		sfoDF
2	14	6	sfoDF	8		sfoDF
2	14	7	sfoDF	40	A	sfoDF
2	14	8	sfoDF	8	G	sfoDF
2	15	1	sfoDF	?	P	seaRM
2	15	2	seaRM	1	PU	seaRM
2	15	3	seaRM	17		seaRM
2	15	4	seaRM	3		seaRM
2	15	5	seaRM	17		seaRM
2	15	6	seaRM	20		seaRM
2	15	7	seaRM	3		seaRM
2	15	8	seaRM	51	TD	seaRM
2	15	9	sfoDF	83	PU	sfoDF
2	15	10	sfoDF	21	TO	sfoDF
2	15	11	sfoDF	5	PU	sfoDF
2	15	12	sfoDF	34		sfoDF
2	15	13	sfoDF	5		sfoDF
2	15	14	sfoDF	11		sfoDF
2	15	15	seaRM	48	D	sfoDF
2	15	16	seaRM	35	PU	seaRM
2	15	17	seaRM	28		seaRM
2	15	18	seaRM	35		seaRM
2	15	19	seaRM	29		seaRM
2	15	20	seaRM	13		seaRM
2	15	21	seaRM	35		seaRM
2	15	22	sfoDF	40	F	seaRM
2	15	23	seaRM	9		seaRM
2	15	24	sfoDF	23	PU	sfoDF
2	15	25	sfoDF	24	L	sfoDF
2	15	26	sfoDF	34	A	sfoDF
2	15	27	sfoDF	88	G	sfoDF
2	16	1	sfoDF	?	P	seaRM
2	16	2	seaRM	20	PU	seaRM
2	16	3	seaRM	3		seaRM
2	16	4	seaRM	20		seaRM
2	16	5	seaRM	17		seaRM
2	16	6	seaRM	48		seaRM
2	16	7	seaRM	17	VST	seaRM
2	16	8	sfoDF	12	PU	sfoDF
2	16	9	sfoDF	46		sfoDF
2	16	10	seaRM	3	PU	seaRM
2	16	11	seaRM	17		seaRM
2	16	12	seaRM	18		seaRM
2	16	13	seaRM	1		seaRM
2	16	14	seaRM	18		seaRM
2	16	15	seaRM	1		seaRM
2	16	16	seaRM	17		seaRM
2	16	17	seaRM	20		seaRM
2	16	18	seaRM	1		seaRM
2	16	19	seaRM	17		seaRM
2	16	20	sfoDF	12	PU	sfoDF
2	16	21	sfoDF	18	A	sfoDF
2	16	22	sfoDF	85	G	sfoDF
2	17	1	sfoDF	16	P	seaRM
2	17	2	seaRM	20	PU	seaRM
2	17	3	seaRM	17	TD	seaRM
2	17	4	sfoDF	83	PU	sfoDF
2	17	5	sfoDF	16		sfoDF
2	17	6	sfoDF	83	TD	sfoDF
2	17	7	seaRM	35	PU	seaRM
2	17	8	seaRM	9		seaRM
2	17	9	seaRM	20		seaRM
2	17	10	seaRM	3		seaRM
2	17	11	seaRM	6	A	seaRM
2	17	12	seaRM	9	LG	seaRM
2	18	1	seaRM	35	P	sfoDF
2	18	2	sfoDF	11	PU	sfoDF
2	18	3	seaRM	35	PU	seaRM
2	18	4	sfoDF	23	PU	sfoDF
2	18	5	sfoDF	24		sfoDF
2	18	6	sfoDF	23		sfoDF
2	18	7	seaRM	35	D	sfoDF
2	18	8	seaRM	35		seaRM
2	18	9	seaRM	13	TD	seaRM
2	18	10	sfoDF	34	PU	sfoDF
2	18	11	sfoDF	24		sfoDF
2	18	12	sfoDF	40	A	sfoDF
2	18	13	sfoDF	24	G	sfoDF
2	19	1	sfoDF	12	P	seaRM
2	19	2	seaRM	1	PU	seaRM
2	19	3	seaRM	3		seaRM
2	19	4	seaRM	6	A	seaRM
2	19	5	seaRM	17	G	seaRM
2	20	1	seaRM	29	P	sfoDF
2	20	2	sfoDF	57	PU	sfoDF
2	20	3	sfoDF	8		sfoDF
2	20	4	sfoDF	5		sfoDF
2	20	5	seaRM	9	PU	seaRM
2	20	6	seaRM	28	TD	seaRM
2	20	7	sfoDF	34	PU	sfoDF
2	20	8	sfoDF	13		sfoDF
2	20	9	sfoDF	40		sfoDF
2	20	10	sfoDF	13		sfoDF
2	20	11	sfoDF	34	A	sfoDF
2	20	12	sfoDF	8	G	sfoDF
2	21	1	sfoDF	16	P	seaRM
2	21	2	seaRM	17	PU	seaRM
2	21	3	seaRM	20		seaRM
2	21	4	seaRM	6		seaRM
2	21	5	seaRM	18		seaRM
2	21	6	sfoDF	21	TO	sfoDF
2	21	7	sfoDF	5	PU	sfoDF
2	21	8	sfoDF	40	TD	sfoDF
2	21	9	seaRM	35	PUA	seaRM
2	21	10	seaRM	9	G	seaRM
2	22	1	seaRM	35	P	sfoDF
2	22	2	sfoDF	11	PU	sfoDF
2	22	3	sfoDF	88		sfoDF
2	22	4	sfoDF	34		sfoDF
2	22	5	sfoDF	11		sfoDF
3	23	1	sfoDF	46	P	seaRM
3	23	2	seaRM	3	PU	seaRM
3	23	3	sfoDF	12	F	seaRM
3	23	4	seaRM	17		seaRM
3	23	5	seaRM	3		seaRM
3	23	6	sfoDF	12	F	seaRM
3	23	7	sfoDF	37	D	seaRM
3	23	8	sfoDF	85	PU	sfoDF
3	23	9	sfoDF	17		sfoDF
3	23	10	sfoDF	85		sfoDF
3	23	11	sfoDF	10		sfoDF
3	23	12	sfoDF	85		sfoDF
3	23	13	seaRM	35	PU	seaRM
3	23	14	seaRM	3		seaRM
3	23	15	seaRM	6		seaRM
3	23	16	sfoDF	85	D	seaRM
3	23	17	sfoDF	17	PU	sfoDF
3	23	18	sfoDF	85		sfoDF
3	23	19	sfoDF	37	A	sfoDF
3	23	20	sfoDF	10	G	sfoDF
3	24	1	sfoDF	16	P	seaRM
3	24	2	seaRM	17	PU	seaRM
3	24	3	seaRM	20		seaRM
3	24	4	seaRM	17		seaRM
3	24	5	seaRM	1		seaRM
3	24	6	seaRM	48		seaRM
3	24	7	seaRM	1	A	seaRM
3	24	8	seaRM	48	G	seaRM
3	25	1	seaRM	35	P	sfoDF
3	25	2	sfoDF	11	PU	sfoDF
3	25	3	sfoDF	13		sfoDF
3	25	4	seaRM	29	PU	seaRM
3	25	5	seaRM	35		seaRM
3	25	6	seaRM	9		seaRM
3	25	7	seaRM	35		seaRM
3	25	8	seaRM	24		seaRM
3	25	9	seaRM	21	A	seaRM
3	25	10	seaRM	29	G	seaRM
3	26	1	seaRM	35	P	sfoDF
3	26	2	sfoDF	5	PU	sfoDF
3	26	3	sfoDF	8		sfoDF
3	26	4	sfoDF	34		sfoDF
3	26	5	sfoDF	5		sfoDF
3	26	6	sfoDF	8		sfoDF
3	26	7	sfoDF	5		sfoDF
3	26	8	sfoDF	8		sfoDF
3	26	9	sfoDF	5		sfoDF
3	26	10	sfoDF	8		sfoDF
3	26	11	sfoDF	40		sfoDF
3	26	12	seaRM	35	PUA	seaRM
3	26	13	seaRM	48	LG	seaRM
3	27	1	seaRM	35	P	sfoDF
3	27	2	sfoDF	25	PU	sfoDF
3	27	3	sfoDF	83		sfoDF
3	27	4	sfoDF	25		sfoDF
3	27	5	sfoDF	7	TD	sfoDF
3	27	6	seaRM	3	PU	seaRM
3	27	7	seaRM	9		seaRM
3	27	8	seaRM	35		seaRM
3	27	9	seaRM	29	A	seaRM
3	27	10	seaRM	35	G	seaRM
3	28	1	seaRM	?	P	sfoDF
3	28	2	sfoDF	11	PU	sfoDF
3	28	3	sfoDF	34		sfoDF
3	28	4	sfoDF	5		sfoDF
3	28	5	sfoDF	34		sfoDF
3	28	6	sfoDF	88		sfoDF
3	28	7	sfoDF	34		sfoDF
3	28	8	sfoDF	11	A	sfoDF
3	28	9	sfoDF	5	G	sfoDF
3	29	1	sfoDF	46	P	seaRM
3	29	2	seaRM	3	PU	seaRM
3	29	3	seaRM	20		seaRM
3	29	4	seaRM	3		seaRM
3	29	5	seaRM	1		seaRM
3	29	6	seaRM	17		seaRM
3	29	7	seaRM	3	TD	seaRM
3	29	8	sfoDF	17	PU	sfoDF
3	29	9	seaRM	15	D	sfoDF
3	29	10	seaRM	20	PU	seaRM
3	29	11	seaRM	6		seaRM
3	29	12	seaRM	1		seaRM
3	29	13	seaRM	3		seaRM
3	29	14	seaRM	51		seaRM
3	29	15	seaRM	3		seaRM
3	29	16	seaRM	1		seaRM
3	29	17	seaRM	17		seaRM
3	29	18	seaRM	15	TD	seaRM
3	29	19	sfoDF	17	PU	sfoDF
3	29	20	seaRM	20		seaRM
3	29	21	seaRM	51	TD	seaRM
3	29	22	sfoDF	12	PU	sfoDF
3	29	23	sfoDF	37		sfoDF
3	29	24	sfoDF	46		sfoDF
3	29	25	sfoDF	17		sfoDF
3	29	26	sfoDF	18		sfoDF
3	29	27	sfoDF	46		sfoDF
3	29	28	sfoDF	12	A	sfoDF
3	29	29	sfoDF	37	G	sfoDF
3	30	1	sfoDF	16	P	seaRM
3	30	2	seaRM	20	PU	seaRM
3	30	3	seaRM	3		seaRM
3	30	4	seaRM	20		seaRM
3	30	5	seaRM	3		seaRM
3	30	6	seaRM	9		seaRM
3	30	7	seaRM	3		seaRM
3	30	8	seaRM	17		seaRM
3	30	9	seaRM	20		seaRM
3	30	10	seaRM	6		seaRM
3	30	11	seaRM	9		seaRM
3	30	12	seaRM	6		seaRM
3	30	13	seaRM	9	A	seaRM
3	30	14	seaRM	48	G	seaRM
3	31	1	seaRM	35	P	sfoDF
3	31	2	sfoDF	88	PU	sfoDF
3	31	3	sfoDF	5		sfoDF
3	31	4	sfoDF	88		sfoDF
3	31	5	seaRM	35	D	sfoDF
3	31	6	seaRM	35	TO	seaRM
3	31	7	seaRM	3	PU	seaRM
3	31	8	seaRM	18		seaRM
3	31	9	seaRM	20	TD	seaRM
3	31	10	sfoDF	17	PU	sfoDF
3	31	11	sfoDF	12		sfoDF
3	31	12	sfoDF	46	TO	sfoDF
3	31	13	sfoDF	23	PU	sfoDF
3	31	14	sfoDF	40		sfoDF
3	31	15	sfoDF	34		sfoDF
3	31	16	sfoDF	23		sfoDF
3	31	17	sfoDF	40		sfoDF
3	31	18	sfoDF	11	A	sfoDF
3	31	19	sfoDF	5	G	sfoDF
3	32	1	sfoDF	12	P	seaRM
3	32	2	seaRM	3	PU	seaRM
3	32	3	seaRM	20		seaRM
3	32	4	seaRM	51		seaRM
3	32	5	sfoDF	46	D	seaRM
3	32	6	sfoDF	12	PU	sfoDF
3	32	7	sfoDF	18		sfoDF
3	32	8	sfoDF	17		sfoDF
3	32	9	sfoDF	18		sfoDF
3	32	10	sfoDF	12	A	sfoDF
3	32	11	sfoDF	17	G	sfoDF
3	33	1	sfoDF	25	P	seaRM
3	33	2	seaRM	20	PU	seaRM
3	33	3	seaRM	1		seaRM
3	33	4	seaRM	6		seaRM
3	33	5	seaRM	20		seaRM
3	33	6	seaRM	17		seaRM
3	33	7	seaRM	3		seaRM
3	33	8	sfoDF	83	D	seaRM
3	33	9	sfoDF	83		sfoDF
3	33	10	sfoDF	25		sfoDF
3	33	11	sfoDF	16	A	sfoDF
3	33	12	sfoDF	2	LG	sfoDF
3	34	1	sfoDF	18	P	seaRM
3	34	2	seaRM	3	PU	seaRM
3	34	3	seaRM	9		seaRM
3	34	4	seaRM	20		seaRM
3	34	5	seaRM	13		seaRM
3	34	6	seaRM	3		seaRM
3	34	7	seaRM	35	VTT	seaRM
3	34	8	sfoDF	23	PU	sfoDF
3	34	9	sfoDF	13		sfoDF
4	35	1	sfoDF	46	P	seaRM
4	35	2	seaRM	3	PU	seaRM
4	35	3	seaRM	20		seaRM
4	35	4	seaRM	3		seaRM
4	35	5	seaRM	9		seaRM
4	35	6	seaRM	20		seaRM
4	35	7	seaRM	6		seaRM
4	35	8	seaRM	3		seaRM
4	35	9	seaRM	48		seaRM
4	35	10	sfoDF	37	F	seaRM
4	35	11	seaRM	35		seaRM
4	35	12	seaRM	3		seaRM
4	35	13	sfoDF	10	D	seaRM
4	35	14	sfoDF	12	PU	sfoDF
4	35	15	sfoDF	18		sfoDF
4	35	16	sfoDF	12		sfoDF
4	35	17	seaRM	20	D	sfoDF
4	35	18	seaRM	20		seaRM
4	35	19	seaRM	48		seaRM
4	35	20	seaRM	35		seaRM
4	35	21	sfoDF	17	PU	sfoDF
4	35	22	sfoDF	18		sfoDF
4	35	23	seaRM	6	D	sfoDF
4	35	24	seaRM	3	PU	seaRM
4	35	25	seaRM	20		seaRM
4	35	26	seaRM	9		seaRM
4	35	27	seaRM	35		seaRM
4	35	28	seaRM	6		seaRM
4	35	29	seaRM	35		seaRM
4	35	30	seaRM	13		seaRM
4	35	31	seaRM	9	TD	seaRM
4	35	32	sfoDF	12	PU	sfoDF
4	35	33	seaRM	20	PUA	seaRM
4	35	34	seaRM	9	G	seaRM
4	36	1	seaRM	?	P	sfoDF
4	36	2	sfoDF	57	PU	sfoDF
4	36	3	sfoDF	5		sfoDF
4	36	4	sfoDF	34		sfoDF
4	36	5	sfoDF	5		sfoDF
4	36	6	sfoDF	34		sfoDF
4	36	7	sfoDF	5		sfoDF
4	36	8	sfoDF	34		sfoDF
4	36	9	sfoDF	5		sfoDF
4	36	10	sfoDF	57		sfoDF
4	36	11	sfoDF	5		sfoDF
4	36	12	sfoDF	34		sfoDF
4	36	13	sfoDF	5		sfoDF
4	36	14	sfoDF	34		sfoDF
4	36	15	sfoDF	5		sfoDF
4	36	16	sfoDF	34		sfoDF
4	36	17	sfoDF	5		sfoDF
4	36	18	sfoDF	34		sfoDF
4	36	19	sfoDF	57		sfoDF
4	36	20	sfoDF	8		sfoDF
4	36	21	sfoDF	5		sfoDF
4	36	22	sfoDF	40		sfoDF
4	36	23	sfoDF	8		sfoDF
4	36	24	sfoDF	34		sfoDF
4	36	25	sfoDF	13		sfoDF
4	36	26	sfoDF	8		sfoDF
4	36	27	seaRM	3	D	sfoDF
4	36	28	seaRM	35	PU	seaRM
4	36	29	sfoDF	5	HB	seaRM
4	36	30	sfoDF	40	PU	sfoDF
4	36	31	seaRM	9	D	sfoDF
4	36	32	seaRM	9		seaRM
4	36	33	seaRM	35		seaRM
4	36	34	seaRM	3		seaRM
4	36	35	seaRM	17		seaRM
4	36	36	seaRM	29		seaRM
4	36	37	seaRM	35		seaRM
4	36	38	sfoDF	23	PU	sfoDF
4	36	39	sfoDF	40		sfoDF
4	36	40	seaRM	17	F	sfoDF
4	36	41	sfoDF	34		sfoDF
4	36	42	sfoDF	40		sfoDF
4	36	43	sfoDF	34		sfoDF
4	36	44	sfoDF	40		sfoDF
4	36	45	sfoDF	34		sfoDF
4	36	46	sfoDF	40		sfoDF
4	36	47	sfoDF	5	TD	sfoDF
4	36	48	seaRM	17	PU	seaRM
4	36	49	seaRM	29	TD	seaRM
4	36	50	sfoDF	23	PUA	sfoDF
4	36	51	sfoDF	13	G	sfoDF
4	37	1	sfoDF	?	P	seaRM
4	37	2	seaRM	3	PU	seaRM
4	37	3	sfoDF	12	PU	sfoDF
4	37	4	sfoDF	10	TD	sfoDF
4	37	5	seaRM	20	PU	seaRM
4	37	6	sfoDF	12	F	seaRM
4	37	7	seaRM	1		seaRM
4	37	8	seaRM	6		seaRM
4	37	9	seaRM	1		seaRM
4	37	10	seaRM	3		seaRM
4	37	11	seaRM	6		seaRM
4	37	12	sfoDF	18	F	seaRM
4	37	13	sfoDF	85	D	seaRM
4	37	14	sfoDF	46	PU	sfoDF
4	37	15	sfoDF	17		sfoDF
4	37	16	sfoDF	37	A	sfoDF
4	37	17	sfoDF	12	G	sfoDF
4	38	1	sfoDF	23	P	seaRM
4	38	2	seaRM	20	PU	seaRM
4	38	3	seaRM	35		seaRM
4	38	4	seaRM	13		seaRM
4	38	5	seaRM	21		seaRM
4	38	6	sfoDF	2	D	seaRM
4	38	7	sfoDF	23	PU	sfoDF
4	38	8	sfoDF	34		sfoDF
4	38	9	sfoDF	2		sfoDF
4	38	10	sfoDF	21		sfoDF
4	38	11	sfoDF	9		sfoDF
4	38	12	sfoDF	16		sfoDF
4	38	13	sfoDF	40		sfoDF
4	38	14	sfoDF	34		sfoDF
4	38	15	sfoDF	40		sfoDF
4	38	16	sfoDF	34		sfoDF
4	38	17	sfoDF	40	TO	sfoDF
4	38	18	sfoDF	40	PU	sfoDF
4	38	19	sfoDF	11		sfoDF
4	38	20	sfoDF	34		sfoDF
4	38	21	sfoDF	11		sfoDF
4	38	22	sfoDF	88		sfoDF
4	38	23	sfoDF	34		sfoDF
4	38	24	sfoDF	40		sfoDF
4	38	25	sfoDF	11		sfoDF
4	38	26	sfoDF	88		sfoDF
4	38	27	sfoDF	40		sfoDF
4	38	28	sfoDF	5		sfoDF
4	38	29	sfoDF	34	TD	sfoDF
4	38	30	seaRM	9	PU	seaRM
4	38	31	seaRM	13		seaRM
