period	point	event	pl_team	pl_pnum	pl_code	poss_team
2	14	2	sfoDF	11	PU	sfoDF
2	14	3	sfoDF	88		sfoDF
2	14	4	seaRM	29	D	sfoDF
2	14	5	seaRM	13	PU	seaRM
2	14	6	seaRM	2		seaRM
2	14	7	seaRM	21	TO	seaRM
2	14	8	seaRM	25	PU	seaRM
2	14	9	seaRM	17	A	seaRM
2	14	10	seaRM	25	G	seaRM
2	15	1	seaRM	24	P	sfoDF
2	15	2	sfoDF	24	PU	sfoDF
2	15	3	sfoDF	88		sfoDF
2	15	4	sfoDF	24		sfoDF
2	15	5	sfoDF	14		sfoDF
2	15	6	sfoDF	88		sfoDF
2	15	7	sfoDF	11		sfoDF
2	15	8	seaRM	24	D	sfoDF
2	15	9	seaRM	21	PU	seaRM
2	15	10	seaRM	29	TO	seaRM
2	15	11	seaRM	20	PU	seaRM
2	15	12	seaRM	25		seaRM
2	15	13	sfoDF	85	D	seaRM
2	15	14	sfoDF	17	TO	sfoDF
2	15	15	sfoDF	83	PU	sfoDF
2	15	16	sfoDF	8		sfoDF
2	15	17	sfoDF	88		sfoDF
2	15	18	sfoDF	34	A	sfoDF
2	15	19	sfoDF	83	G	sfoDF
2	16	1	sfoDF	16	P	seaRM
2	16	2	seaRM	20	PU	seaRM
2	16	3	seaRM	5		seaRM
2	16	4	seaRM	20		seaRM
2	16	5	seaRM	51		seaRM
2	16	6	seaRM	6		seaRM
2	16	7	seaRM	5	A	seaRM
2	16	8	seaRM	99	G	seaRM
2	17	1	seaRM	24	P	sfoDF
2	17	2	sfoDF	14	PU	sfoDF
2	17	3	sfoDF	83		sfoDF
2	17	4	sfoDF	14		sfoDF
2	17	5	sfoDF	83		sfoDF
2	17	6	sfoDF	34		sfoDF
2	17	7	sfoDF	14		sfoDF
2	17	8	sfoDF	34		sfoDF
2	17	9	sfoDF	8		sfoDF
2	17	10	sfoDF	14		sfoDF
2	17	11	sfoDF	57	A	sfoDF
2	17	12	sfoDF	19	G	sfoDF
2	18	1	sfoDF	12	P	seaRM
2	18	2	seaRM	00	PU	seaRM
2	18	3	seaRM	20		seaRM
2	18	4	seaRM	25	TD	seaRM
2	18	5	sfoDF	17	PUA	sfoDF
2	18	6	sfoDF	46	G	sfoDF
2	19	1	sfoDF	12	P	seaRM
2	19	2	seaRM	17	PU	seaRM
2	19	3	seaRM	20		seaRM
2	19	4	seaRM	5		seaRM
2	19	5	seaRM	99		seaRM
2	19	6	seaRM	51		seaRM
2	19	7	seaRM	20		seaRM
2	19	8	seaRM	17	A	seaRM
2	19	9	seaRM	18	G	seaRM
2	20	1	seaRM	29	P	sfoDF
2	20	2	sfoDF	11	PU	sfoDF
2	20	3	sfoDF	8		sfoDF
2	20	4	seaRM	13	F	sfoDF
2	20	5	sfoDF	57		sfoDF
2	20	6	sfoDF	24	TD	sfoDF
2	20	7	seaRM	21	PU	seaRM
2	20	8	seaRM	15		seaRM
2	20	9	seaRM	29		seaRM
2	20	10	seaRM	21		seaRM
2	20	11	seaRM	2		seaRM
2	20	12	seaRM	29		seaRM
2	20	13	sfoDF	83	PU	sfoDF
2	20	14	sfoDF	34		sfoDF
2	20	15	sfoDF	8		sfoDF
2	20	16	sfoDF	83		sfoDF
2	20	17	sfoDF	57		sfoDF
2	20	18	seaRM	21	D	sfoDF
2	20	19	seaRM	21	PU	seaRM
2	20	20	seaRM	29		seaRM
2	20	21	seaRM	21		seaRM
2	20	22	seaRM	23		seaRM
2	20	23	seaRM	13	A	seaRM
2	20	24	sfoDF	11	F	seaRM
2	20	25	seaRM	12	G	seaRM
2	21	1	seaRM	24	OBP	sfoDF
2	21	2	sfoDF	14	PU	sfoDF
2	21	3	sfoDF	19		sfoDF
2	21	4	sfoDF	88		sfoDF
2	21	5	sfoDF	24		sfoDF
2	21	6	sfoDF	34		sfoDF
2	21	7	sfoDF	19	A	sfoDF
2	21	8	sfoDF	11	G	sfoDF
2	22	1	sfoDF	8	P	seaRM
2	22	2	seaRM	20	PU	seaRM
2	22	3	seaRM	00		seaRM
3	23	1	seaRM	24	P	sfoDF
3	23	2	sfoDF	57	PU	sfoDF
3	23	3	sfoDF	83		sfoDF
3	23	4	sfoDF	57		sfoDF
3	23	5	sfoDF	24		sfoDF
3	23	6	sfoDF	57		sfoDF
3	23	7	sfoDF	83		sfoDF
3	23	8	sfoDF	8		sfoDF
3	23	9	sfoDF	83		sfoDF
3	23	10	seaRM	13	PU	seaRM
3	23	11	seaRM	18		seaRM
3	23	12	seaRM	23		seaRM
3	23	13	seaRM	24		seaRM
3	23	14	seaRM	29		seaRM
3	23	15	seaRM	21		seaRM
3	23	16	seaRM	24		seaRM
3	23	17	seaRM	21		seaRM
3	23	18	seaRM	29		seaRM
3	23	19	seaRM	21		seaRM
3	23	20	seaRM	23		seaRM
3	23	21	seaRM	21		seaRM
3	23	22	seaRM	23	A	seaRM
3	23	23	seaRM	12	G	seaRM
3	24	1	seaRM	24	P	sfoDF
3	24	2	sfoDF	34	PU	sfoDF
3	24	3	sfoDF	19		sfoDF
3	24	4	sfoDF	88		sfoDF
3	24	5	sfoDF	34		sfoDF
3	24	6	sfoDF	14	A	sfoDF
3	24	7	sfoDF	24	LG	sfoDF
3	25	1	sfoDF	46	P	seaRM
3	25	2	seaRM	25	PU	seaRM
3	25	3	seaRM	20		seaRM
3	25	4	seaRM	17		seaRM
3	25	5	seaRM	99	L	seaRM
3	25	6	seaRM	6	A	seaRM
3	25	7	seaRM	99	G	seaRM
3	26	1	seaRM	24	P	sfoDF
3	26	2	sfoDF	83	PU	sfoDF
3	26	3	sfoDF	34		sfoDF
3	26	4	sfoDF	83		sfoDF
3	26	5	sfoDF	34		sfoDF
3	26	6	sfoDF	14		sfoDF
3	26	7	sfoDF	83		sfoDF
3	26	8	seaRM	29	PU	seaRM
3	26	9	seaRM	13		seaRM
3	26	10	seaRM	29		seaRM
3	26	11	seaRM	13	TD	seaRM
3	26	12	sfoDF	8	PU	sfoDF
3	26	13	sfoDF	24		sfoDF
3	26	14	sfoDF	34		sfoDF
3	26	15	sfoDF	14		sfoDF
3	26	16	sfoDF	57		sfoDF
3	26	17	sfoDF	8		sfoDF
3	26	18	sfoDF	57		sfoDF
3	26	19	sfoDF	8		sfoDF
3	26	20	sfoDF	34	A	sfoDF
3	26	21	sfoDF	83	G	sfoDF
3	27	1	sfoDF	46	P	seaRM
3	27	2	seaRM	00	PU	seaRM
3	27	3	seaRM	20		seaRM
3	27	4	seaRM	5		seaRM
3	27	5	seaRM	20		seaRM
3	27	6	seaRM	99		seaRM
3	27	7	seaRM	20		seaRM
3	27	8	seaRM	6	LA	seaRM
3	27	9	seaRM	25	G	seaRM
3	28	1	seaRM	24	P	sfoDF
3	28	2	sfoDF	8	PU	sfoDF
3	28	3	sfoDF	24		sfoDF
3	28	4	sfoDF	11		sfoDF
3	28	5	sfoDF	34		sfoDF
3	28	6	sfoDF	19		sfoDF
3	28	7	sfoDF	88		sfoDF
3	28	8	sfoDF	14		sfoDF
3	28	9	sfoDF	88		sfoDF
3	28	10	sfoDF	14		sfoDF
3	28	11	seaRM	12	D	sfoDF
3	28	12	seaRM	21	PU	seaRM
3	28	13	seaRM	18		seaRM
3	28	14	seaRM	24		seaRM
3	28	15	seaRM	21		seaRM
3	28	16	seaRM	29		seaRM
3	28	17	seaRM	23		seaRM
3	28	18	seaRM	24		seaRM
3	28	19	seaRM	29		seaRM
3	28	20	seaRM	18		seaRM
3	28	21	seaRM	21	TD	seaRM
3	28	22	sfoDF	14	PU	sfoDF
3	28	23	seaRM	29	D	sfoDF
3	28	24	seaRM	29	PUA	seaRM
3	28	25	seaRM	23	G	seaRM
3	29	1	seaRM	24	OBP	sfoDF
3	29	2	sfoDF	8	PU	sfoDF
3	29	3	sfoDF	1		sfoDF
3	29	4	sfoDF	8		sfoDF
3	29	5	sfoDF	18		sfoDF
3	29	6	sfoDF	8		sfoDF
3	29	7	sfoDF	16		sfoDF
3	29	8	sfoDF	7	A	sfoDF
3	29	9	sfoDF	1	G	sfoDF
3	30	1	sfoDF	12	P	seaRM
3	30	2	seaRM	00	PU	seaRM
3	30	3	seaRM	20		seaRM
3	30	4	seaRM	51	L	seaRM
3	30	5	seaRM	6		seaRM
3	30	6	seaRM	20		seaRM
3	30	7	seaRM	6	A	seaRM
3	30	8	seaRM	51	G	seaRM
3	31	1	seaRM	29	P	sfoDF
3	31	2	sfoDF	1	PU	sfoDF
3	31	3	sfoDF	11		sfoDF
3	31	4	sfoDF	8		sfoDF
3	31	5	sfoDF	2		sfoDF
3	31	6	sfoDF	34		sfoDF
3	31	7	sfoDF	57		sfoDF
3	31	8	sfoDF	34		sfoDF
3	31	9	sfoDF	83		sfoDF
3	31	10	seaRM	6	PU	seaRM
3	31	11	seaRM	12		seaRM
3	31	12	seaRM	23		seaRM
3	31	13	sfoDF	8	PU	sfoDF
3	31	14	seaRM	12	D	sfoDF
3	31	15	seaRM	29	TO	seaRM
3	31	16	seaRM	20	PU	seaRM
3	31	17	seaRM	51		seaRM
3	31	18	seaRM	20		seaRM
3	31	19	sfoDF	12	PU	sfoDF
3	31	20	sfoDF	25		sfoDF
3	31	21	sfoDF	85		sfoDF
3	31	22	sfoDF	25		sfoDF
3	31	23	sfoDF	85		sfoDF
3	31	24	sfoDF	21		sfoDF
3	31	25	sfoDF	18		sfoDF
3	31	26	sfoDF	85	TD	sfoDF
3	31	27	seaRM	20	PU	seaRM
3	31	28	sfoDF	12	D	seaRM
3	31	29	sfoDF	12	PU	sfoDF
3	31	30	sfoDF	21		sfoDF
3	31	31	sfoDF	11		sfoDF
3	31	32	sfoDF	12		sfoDF
3	31	33	seaRM	20	PU	seaRM
3	31	34	seaRM	00		seaRM
3	31	35	seaRM	20		seaRM
3	31	36	seaRM	00		seaRM
3	31	37	seaRM	25		seaRM
3	31	38	seaRM	51		seaRM
3	31	39	seaRM	99		seaRM
3	31	40	sfoDF	11	D	seaRM
3	31	41	sfoDF	11	PU	sfoDF
3	31	42	sfoDF	21		sfoDF
4	32	1	seaRM	24	P	sfoDF
4	32	2	sfoDF	88	PU	sfoDF
4	32	3	sfoDF	14		sfoDF
4	32	4	sfoDF	34		sfoDF
4	32	5	sfoDF	57		sfoDF
4	32	6	sfoDF	8		sfoDF
4	32	7	sfoDF	14		sfoDF
4	32	8	sfoDF	34		sfoDF
4	32	9	sfoDF	57		sfoDF
4	32	10	sfoDF	8		sfoDF
4	32	11	sfoDF	14		sfoDF
4	32	12	sfoDF	24		sfoDF
4	32	13	sfoDF	34	A	sfoDF
4	32	14	sfoDF	57	G	sfoDF
4	33	1	sfoDF	12	OBP	seaRM
4	33	2	seaRM	20	PU	seaRM
4	33	3	seaRM	17		seaRM
4	33	4	seaRM	5		seaRM
4	33	5	seaRM	6		seaRM
4	33	6	sfoDF	46	D	seaRM
4	33	7	sfoDF	34	PU	sfoDF
4	33	8	sfoDF	18		sfoDF
4	33	9	sfoDF	34		sfoDF
4	33	10	sfoDF	85		sfoDF
4	33	11	sfoDF	46		sfoDF
4	33	12	sfoDF	34		sfoDF
4	33	13	seaRM	6	D	sfoDF
4	33	14	seaRM	00	PU	seaRM
4	33	15	seaRM	20		seaRM
4	33	16	seaRM	00		seaRM
4	33	17	seaRM	20		seaRM
4	33	18	seaRM	5		seaRM
4	33	19	seaRM	99	A	seaRM
4	33	20	seaRM	6	G	seaRM
4	34	1	seaRM	29	P	sfoDF
4	34	2	sfoDF	88	PU	sfoDF
4	34	3	sfoDF	34		sfoDF
4	34	4	sfoDF	21		sfoDF
4	34	5	sfoDF	19		sfoDF
4	34	6	sfoDF	24		sfoDF
4	34	7	seaRM	12	F	sfoDF
4	34	8	sfoDF	21	A	sfoDF
4	34	9	sfoDF	24	G	sfoDF
4	35	1	sfoDF	12	P	seaRM
4	35	2	seaRM	17	PU	seaRM
4	35	3	seaRM	20		seaRM
4	35	4	seaRM	5		seaRM
4	35	5	seaRM	5	VTT	seaRM
4	35	6	sfoDF	17	PU	sfoDF
4	35	7	sfoDF	18	A	sfoDF
4	35	8	sfoDF	37	G	sfoDF
4	36	1	sfoDF	12	P	seaRM
4	36	2	seaRM	00	PU	seaRM
4	36	3	seaRM	20		seaRM
4	36	4	sfoDF	2	PU	sfoDF
4	36	5	sfoDF	17		sfoDF
4	36	6	sfoDF	12		sfoDF
4	36	7	sfoDF	18		sfoDF
4	36	8	sfoDF	12	TO	sfoDF
4	36	9	sfoDF	8	PU	sfoDF
4	36	10	seaRM	21	D	sfoDF
4	36	11	seaRM	29	PU	seaRM
4	36	12	seaRM	23		seaRM
4	36	13	seaRM	29		seaRM
4	36	14	seaRM	24		seaRM
4	36	15	sfoDF	18	F	seaRM
4	36	16	sfoDF	34	HB	seaRM
4	36	17	sfoDF	34	PU	sfoDF
4	36	18	sfoDF	24	LA	sfoDF
4	36	19	sfoDF	11	G	sfoDF
4	37	1	sfoDF	12	P	seaRM
4	37	2	seaRM	00	PU	seaRM
4	37	3	seaRM	20		seaRM
4	37	4	seaRM	6		seaRM
4	37	5	seaRM	17		seaRM
4	37	6	seaRM	00		seaRM
4	37	7	seaRM	20		seaRM
4	37	8	seaRM	00		seaRM
4	37	9	seaRM	20		seaRM
4	37	10	seaRM	00		seaRM
4	37	11	seaRM	99		seaRM
4	37	12	seaRM	25		seaRM
4	37	13	seaRM	5		seaRM
4	37	14	seaRM	00		seaRM
4	37	15	seaRM	20	A	seaRM
4	37	16	seaRM	99	G	seaRM
4	38	1	seaRM	24	P	sfoDF
4	38	2	sfoDF	14	PU	sfoDF
4	38	3	sfoDF	83		sfoDF
4	38	4	sfoDF	14		sfoDF
4	38	5	seaRM	21	PU	seaRM
4	38	6	seaRM	29		seaRM
4	38	7	seaRM	18		seaRM
4	38	8	seaRM	24		seaRM
4	38	9	sfoDF			sfoDF
4	38	10	seaRM	20		seaRM
4	38	11	seaRM	00		seaRM
4	38	12	seaRM	17	A	seaRM
4	38	13	seaRM	6	G	seaRM
4	39	1	seaRM	24	P	sfoDF
4	39	2	sfoDF	83	PU	sfoDF
4	39	3	sfoDF	88		sfoDF
4	39	4	sfoDF	34	L	sfoDF
4	39	5	sfoDF	88		sfoDF
4	39	6	sfoDF	11		sfoDF
4	39	7	sfoDF	88		sfoDF
4	39	8	sfoDF	57	A	sfoDF
4	39	9	sfoDF	83	G	sfoDF
4	40	1	sfoDF	34	P	seaRM
4	40	2	seaRM	00	PU	seaRM
4	40	3	seaRM	20		seaRM
4	40	4	seaRM	17		seaRM
4	40	5	seaRM	6		seaRM
4	40	6	sfoDF	25	D	seaRM
4	40	7	sfoDF	34	PU	sfoDF
4	40	8	seaRM	5	F	sfoDF
4	40	9	sfoDF	21	L	sfoDF
4	40	10	sfoDF	34		sfoDF
4	40	11	sfoDF	18		sfoDF
4	40	12	sfoDF	37	TD	sfoDF
4	40	13	seaRM	20	PU	seaRM
4	40	14	sfoDF	34	D	seaRM
4	40	15	sfoDF	34	PUA	sfoDF
4	40	16	sfoDF	18	G	sfoDF
4	41	1	sfoDF	34	P	seaRM
4	41	2	seaRM	17	PU	seaRM
4	41	3	seaRM	20		seaRM
4	41	4	seaRM	5	TD	seaRM
4	41	5	sfoDF	34	PU	sfoDF
4	41	6	sfoDF	12		sfoDF
4	41	7	sfoDF	85	TO	sfoDF
4	41	8	sfoDF	8	PU	sfoDF
4	41	9	sfoDF	34		sfoDF
4	41	10	sfoDF	8		sfoDF
4	41	11	sfoDF	11		sfoDF
4	41	12	sfoDF	83	A	sfoDF
4	41	13	sfoDF	34	G	sfoDF
4	42	1	sfoDF	46	OBP	seaRM
4	42	2	seaRM	17	PU	seaRM
4	42	3	seaRM	20		seaRM
4	42	4	seaRM	17		seaRM
5	43	1	sfoDF	12	P	seaRM
5	43	2	seaRM	17	PU	seaRM
5	43	3	seaRM	20		seaRM
5	43	4	seaRM	17		seaRM
5	43	5	seaRM	99		seaRM
5	43	6	seaRM	51		seaRM
5	43	7	sfoDF	16	TO	sfoDF
5	43	8	sfoDF	25	PU	sfoDF
5	43	9	sfoDF	18	TD	sfoDF
5	43	10	seaRM	20	PU	seaRM
5	43	11	seaRM	00		seaRM
5	43	12	seaRM	20		seaRM
5	43	13	seaRM	6		seaRM
5	43	14	seaRM	99		seaRM
5	43	15	seaRM	20		seaRM
5	43	16	seaRM	17		seaRM
5	43	17	seaRM	20		seaRM
5	43	18	seaRM	00		seaRM
5	43	19	seaRM	20		seaRM
5	43	20	seaRM	00		seaRM
5	43	21	seaRM	99		seaRM
5	43	22	sfoDF	21	D	seaRM
5	43	23	sfoDF	34	PU	sfoDF
5	43	24	seaRM	25	D	sfoDF
5	43	25	seaRM	20	PU	seaRM
5	43	26	seaRM	99		seaRM
5	43	27	seaRM	25	A	seaRM
5	43	28	seaRM	6	G	seaRM
5	44	1	seaRM	24	P	sfoDF
5	44	2	sfoDF	11	PU	sfoDF
5	44	3	seaRM	29	PUA	seaRM
5	44	4	seaRM	24	G	seaRM
5	45	1	seaRM	29	P	sfoDF
5	45	2	sfoDF	11	PU	sfoDF
5	45	3	sfoDF	34		sfoDF
5	45	4	sfoDF	14		sfoDF
5	45	5	sfoDF	11		sfoDF
5	45	6	sfoDF	14		sfoDF
5	45	7	sfoDF	18		sfoDF
5	45	8	sfoDF	34		sfoDF
5	45	9	sfoDF	19		sfoDF
5	45	10	sfoDF	8		sfoDF
5	45	11	sfoDF	24		sfoDF
5	45	12	sfoDF	8		sfoDF
5	45	13	sfoDF	34		sfoDF
5	45	14	sfoDF	11		sfoDF
5	45	15	sfoDF	34		sfoDF
5	45	16	seaRM	51	D	sfoDF
5	45	17	seaRM	25	PU	seaRM
5	45	18	seaRM	16		seaRM
5	45	19	sfoDF	24	D	seaRM
5	45	20	sfoDF	34	PU	sfoDF
5	45	21	sfoDF	14	TD	sfoDF
5	45	22	seaRM	21	PU	seaRM
5	45	23	sfoDF	11	TO	sfoDF
5	45	24	sfoDF	11	PU	sfoDF
5	45	25	sfoDF	34	A	sfoDF
5	45	26	sfoDF	24	LG	sfoDF
5	46	1	sfoDF	12	P	seaRM
5	46	2	seaRM	20	PU	seaRM
5	46	3	seaRM	17	TD	seaRM
