period	point	event	pl_team	pl_pnum	pl_code	poss_team
3	17	3	pdxST	2	LG	pdxST
3	18	1	pdxST	88	OBP	vanNH
3	18	2	vanNH	89	PU	vanNH
3	18	3	vanNH	22		vanNH
3	18	4	vanNH	21		vanNH
3	18	5	vanNH	98		vanNH
3	18	6	vanNH	72		vanNH
3	18	7	vanNH	91		vanNH
3	18	8	vanNH	89		vanNH
3	18	9	vanNH	91		vanNH
3	18	10	vanNH	98	A	vanNH
3	18	11	vanNH	22	G	vanNH
3	19	1	vanNH	81	P	pdxST
3	19	2	pdxST	42	PU	pdxST
3	19	3	pdxST	9		pdxST
3	19	4	pdxST	11		pdxST
3	19	5	pdxST	2		pdxST
3	19	6	pdxST	42		pdxST
3	19	7	pdxST	9		pdxST
3	19	8	pdxST	42		pdxST
3	19	9	pdxST	9		pdxST
3	19	10	pdxST	11		pdxST
3	19	11	pdxST	8	L	pdxST
3	19	12	pdxST	42		pdxST
3	19	13	pdxST	8	A	pdxST
3	19	14	pdxST	6	G	pdxST
3	20	1	pdxST	7	P	vanNH
3	20	2	vanNH	91	PU	vanNH
3	20	3	vanNH	89		vanNH
3	20	4	vanNH	91		vanNH
3	20	5	vanNH	98		vanNH
3	20	6	vanNH	91		vanNH
3	20	7	vanNH	22		vanNH
3	20	8	vanNH	89		vanNH
3	20	9	vanNH	91		vanNH
3	20	10	pdxST	25	D	vanNH
3	20	11	pdxST	7	PU	pdxST
3	20	12	pdxST	15		pdxST
3	20	13	pdxST	17		pdxST
3	20	14	pdxST	22		pdxST
3	20	15	pdxST	15		pdxST
3	20	16	pdxST	4		pdxST
3	20	17	pdxST	5		pdxST
3	20	18	pdxST	15	A	pdxST
3	20	19	pdxST	17	G	pdxST
3	21	1	pdxST	7	P	vanNH
3	21	2	vanNH	19	PU	vanNH
3	21	3	vanNH	89		vanNH
3	21	4	vanNH	98		vanNH
3	21	5	vanNH	21		vanNH
3	21	6	vanNH	22		vanNH
3	21	7	vanNH	72		vanNH
3	21	8	vanNH	22		vanNH
3	21	9	vanNH	19		vanNH
3	21	10	vanNH	91		vanNH
3	21	11	vanNH	21		vanNH
3	21	12	vanNH	19		vanNH
3	21	13	vanNH	89		vanNH
3	21	14	vanNH	21		vanNH
3	21	15	vanNH	89		vanNH
3	21	16	vanNH	91	A	vanNH
3	21	17	vanNH	19	G	vanNH
3	22	1	vanNH	18	P	pdxST
3	22	2	pdxST	11	PU	pdxST
3	22	3	pdxST	9		pdxST
3	22	4	pdxST	11		pdxST
3	22	5	pdxST	9		pdxST
3	22	6	pdxST	11		pdxST
3	22	7	pdxST	6		pdxST
3	22	8	pdxST	11		pdxST
3	22	9	pdxST	6		pdxST
3	22	10	pdxST	11		pdxST
3	22	11	vanNH	24	PUA	vanNH
3	22	12	pdxST	9	F	vanNH
3	22	13	vanNH	39	G	vanNH
3	23	1	vanNH	8	P	pdxST
3	23	2	pdxST	73	PU	pdxST
3	23	3	pdxST	9		pdxST
3	23	4	pdxST	16		pdxST
3	23	5	pdxST	73		pdxST
3	23	6	pdxST	2	L	pdxST
3	23	7	vanNH	39	F	pdxST
3	23	8	pdxST	7		pdxST
3	23	9	pdxST	8		pdxST
3	23	10	pdxST	11		pdxST
3	23	11	pdxST	7		pdxST
3	23	12	pdxST	8		pdxST
3	23	13	pdxST	11		pdxST
3	23	14	pdxST	7		pdxST
3	23	15	pdxST	8		pdxST
3	23	16	pdxST	7		pdxST
3	23	17	pdxST	8		pdxST
3	23	18	pdxST	6	A	pdxST
3	23	19	vanNH	18	F	pdxST
3	23	20	pdxST	16	G	pdxST
3	24	1	pdxST	7	P	vanNH
3	24	2	vanNH	89	PU	vanNH
3	24	3	vanNH	19		vanNH
3	24	4	vanNH	89		vanNH
3	24	5	vanNH	91		vanNH
3	24	6	vanNH	19		vanNH
3	24	7	vanNH	98		vanNH
3	24	8	vanNH	21		vanNH
3	24	9	vanNH	10	A	vanNH
3	24	10	vanNH	91	G	vanNH
3	25	1	vanNH	81	P	pdxST
3	25	2	pdxST	42	PU	pdxST
3	25	3	pdxST	11		pdxST
3	25	4	pdxST	73		pdxST
3	25	5	pdxST	11		pdxST
3	25	6	vanNH	8	PUA	vanNH
3	25	7	vanNH	45	G	vanNH
3	26	1	vanNH	81	P	pdxST
3	26	2	pdxST	42	PU	pdxST
3	26	3	pdxST	7		pdxST
3	26	4	pdxST	73		pdxST
3	26	5	pdxST	7		pdxST
3	26	6	pdxST	6		pdxST
3	26	7	pdxST	73		pdxST
3	26	8	pdxST	2		pdxST
3	26	9	pdxST	6		pdxST
3	26	10	pdxST	7		pdxST
3	26	11	pdxST	8		pdxST
3	26	12	pdxST	2		pdxST
3	26	13	pdxST	73		pdxST
3	26	14	pdxST	8		pdxST
3	26	15	pdxST	7	A	pdxST
3	26	16	pdxST	42	G	pdxST
3	27	1	pdxST	88	P	vanNH
3	27	2	vanNH	19	PU	vanNH
3	27	3	vanNH	89		vanNH
3	27	4	vanNH	10		vanNH
3	27	5	vanNH	21		vanNH
3	27	6	vanNH	98		vanNH
3	27	7	vanNH	21		vanNH
3	27	8	vanNH	89		vanNH
3	27	9	vanNH	10		vanNH
3	27	10	vanNH	89		vanNH
3	27	11	vanNH	91		vanNH
3	27	12	vanNH	98	A	vanNH
3	27	13	vanNH	10	G	vanNH
3	28	1	vanNH	18	P	pdxST
3	28	2	pdxST	73	PU	pdxST
3	28	3	pdxST	9		pdxST
3	28	4	pdxST	42		pdxST
3	28	5	pdxST	9		pdxST
3	28	6	pdxST	73		pdxST
3	28	7	pdxST	9		pdxST
3	28	8	vanNH	24	F	pdxST
3	28	9	pdxST	73		pdxST
3	28	10	pdxST	6		pdxST
3	28	11	pdxST	73		pdxST
3	28	12	pdxST	42	L	pdxST
3	28	13	pdxST	16	TO	pdxST
3	28	14	pdxST	7	PUA	pdxST
3	28	15	pdxST	42	G	pdxST
3	29	1	pdxST	88	P	vanNH
3	29	2	vanNH	89	PU	vanNH
3	29	3	vanNH	19	VST	vanNH
3	29	4	pdxST	8	PU	pdxST
3	29	5	pdxST	88		pdxST
3	29	6	vanNH	89	D	pdxST
3	29	7	vanNH	89	PU	vanNH
3	29	8	vanNH	22		vanNH
3	29	9	vanNH	91		vanNH
3	29	10	pdxST	17	PU	pdxST
4	30	1	pdxST	88	P	vanNH
4	30	2	vanNH	19	PU	vanNH
4	30	3	vanNH	91		vanNH
4	30	4	vanNH	21		vanNH
4	30	5	vanNH	10		vanNH
4	30	6	vanNH	98		vanNH
4	30	7	pdxST	5	D	vanNH
4	30	8	pdxST	22	PU	pdxST
4	30	9	pdxST	88		pdxST
4	30	10	pdxST	5	VTT	pdxST
4	30	11	vanNH	91	PU	vanNH
4	30	12	vanNH	19		vanNH
4	30	13	vanNH	89	A	vanNH
4	30	14	vanNH	98	G	vanNH
4	31	1	vanNH	33	P	pdxST
4	31	2	pdxST	42	PU	pdxST
4	31	3	pdxST	9		pdxST
4	31	4	pdxST	42	VTT	pdxST
4	31	5	vanNH	33	PU	vanNH
4	31	6	vanNH	45		vanNH
4	31	7	vanNH	8		vanNH
4	31	8	vanNH	24	A	vanNH
4	31	9	vanNH	39	G	vanNH
4	32	1	vanNH	33	OBP	pdxST
4	32	2	pdxST	9	PU	pdxST
4	32	3	pdxST	6		pdxST
4	32	4	pdxST	7		pdxST
4	32	5	pdxST	6		pdxST
4	32	6	pdxST	2		pdxST
4	32	7	vanNH	27	PU	vanNH
4	32	8	vanNH	81	A	vanNH
4	32	9	pdxST	4	F	vanNH
4	32	10	vanNH	24	G	vanNH
4	33	1	vanNH	33	P	pdxST
4	33	2	pdxST	7	PU	pdxST
4	33	3	pdxST	73		pdxST
4	33	4	pdxST	8		pdxST
4	33	5	pdxST	7		pdxST
4	33	6	vanNH	4	F	pdxST
4	33	7	pdxST	8		pdxST
4	33	8	pdxST	42		pdxST
4	33	9	vanNH	13	D	pdxST
4	33	10	vanNH	75	PU	vanNH
4	33	11	pdxST	8	D	vanNH
4	33	12	pdxST	8	PU	pdxST
4	33	13	pdxST	8	F	pdxST
4	33	14	pdxST	73		pdxST
4	33	15	pdxST	7		pdxST
4	33	16	pdxST	73		pdxST
4	33	17	pdxST	6		pdxST
4	33	18	pdxST	16		pdxST
4	33	19	pdxST	6		pdxST
4	33	20	pdxST	7		pdxST
4	33	21	pdxST	73	VTT	pdxST
4	33	22	pdxST			pdxST
4	33	23	vanNH	91	PUA	vanNH
4	33	24	vanNH	22	G	vanNH
4	34	1	vanNH	81	P	pdxST
4	34	2	pdxST	42	PU	pdxST
4	34	3	pdxST	9		pdxST
4	34	4	pdxST	73		pdxST
4	34	5	pdxST	6		pdxST
4	34	6	pdxST	7		pdxST
4	34	7	pdxST	6		pdxST
4	34	8	pdxST	7		pdxST
4	34	9	pdxST	6		pdxST
4	34	10	pdxST	9		pdxST
4	34	11	pdxST	7		pdxST
4	34	12	pdxST	6		pdxST
4	34	13	pdxST	7		pdxST
4	34	14	pdxST	88		pdxST
4	34	15	pdxST	73		pdxST
4	34	16	pdxST	7		pdxST
4	34	17	pdxST	42		pdxST
4	34	18	pdxST	7		pdxST
4	34	19	pdxST	2		pdxST
4	34	20	pdxST	7		pdxST
4	34	21	pdxST	6		pdxST
4	34	22	pdxST	7		pdxST
4	34	23	pdxST	9		pdxST
4	34	24	pdxST	7		pdxST
4	34	25	pdxST	42		pdxST
4	34	26	vanNH	8	F	pdxST
4	34	27	vanNH	24	SO	pdxST
4	34	28	vanNH	75	SI	pdxST
4	34	29	pdxST	42	PU	pdxST
4	34	30	pdxST	6		pdxST
4	34	31	pdxST	88	A	pdxST
4	34	32	pdxST	9	G	pdxST
4	35	1	pdxST	88	P	vanNH
4	35	2	vanNH	89	PU	vanNH
4	35	3	vanNH	19		vanNH
4	35	4	vanNH	22		vanNH
4	35	5	vanNH	10		vanNH
4	35	6	vanNH	89		vanNH
4	35	7	vanNH	91		vanNH
4	35	8	vanNH	98		vanNH
4	35	9	pdxST	5	D	vanNH
4	35	10	pdxST	8	PU	pdxST
4	35	11	pdxST	88		pdxST
4	35	12	pdxST	4		pdxST
4	35	13	pdxST	17		pdxST
4	35	14	pdxST	8	A	pdxST
4	35	15	pdxST	4	LG	pdxST
4	36	1	pdxST	7	P	vanNH
4	36	2	vanNH	89	PU	vanNH
4	36	3	vanNH	91		vanNH
4	36	4	vanNH	22		vanNH
4	36	5	vanNH	21		vanNH
4	36	6	vanNH	91		vanNH
4	36	7	vanNH	19		vanNH
4	36	8	vanNH	98		vanNH
4	36	9	vanNH	21		vanNH
4	36	10	vanNH	19		vanNH
4	36	11	vanNH	91		vanNH
4	36	12	vanNH	22		vanNH
4	36	13	vanNH	21		vanNH
4	36	14	vanNH	91	A	vanNH
4	36	15	pdxST	9	F	vanNH
4	36	16	vanNH	98	G	vanNH
4	37	1	vanNH	33	OBP	pdxST
4	37	2	pdxST	88	PU	pdxST
4	37	3	pdxST	7		pdxST
4	37	4	pdxST	88		pdxST
4	37	5	pdxST	6		pdxST
4	37	6	pdxST	88		pdxST
4	37	7	pdxST	73		pdxST
4	37	8	pdxST	2	L	pdxST
4	37	9	pdxST	7		pdxST
4	37	10	pdxST	6		pdxST
4	37	11	pdxST	73	A	pdxST
4	37	12	pdxST	2	G	pdxST
4	38	1	pdxST	88	P	vanNH
4	38	2	vanNH	89	PU	vanNH
4	38	3	vanNH	91		vanNH
4	38	4	vanNH	21		vanNH
4	38	5	pdxST	5	D	vanNH
4	38	6	pdxST	17	PU	pdxST
4	38	7	pdxST	17	TO	pdxST
4	38	8	pdxST	9	PU	pdxST
4	38	9	pdxST	2		pdxST
4	38	10	pdxST	11		pdxST
4	38	11	pdxST	6		pdxST
4	38	12	pdxST	11		pdxST
4	38	13	pdxST	6		pdxST
4	38	14	pdxST	16		pdxST
4	38	15	pdxST	11		pdxST
4	38	16	pdxST	7		pdxST
4	38	17	pdxST	6		pdxST
4	38	18	pdxST	42		pdxST
4	38	19	pdxST	11	A	pdxST
4	38	20	pdxST	2	LG	pdxST
4	39	1	pdxST	88	P	vanNH
4	39	2	vanNH	19	PU	vanNH
4	39	3	vanNH	91		vanNH
4	39	4	vanNH	10		vanNH
4	39	5	pdxST	5	D	vanNH
